census_id,emis,year
0352,12467.668599896482,2009
0353,4914.738859706843,2009
0354,8829.826977320523,2009
0355,6715.213070494559,2009
0356,7450.180610856883,2009
0357,406.13369825134276,2009
0358,12979.354506510952,2009
0359,471.3660100943392,2009
0360,502.2184448118183,2009
0361,3443.1048889505996,2009
0362,78.62456422899452,2009
0363,1314.3676201544417,2009
0364,7350.291547463111,2009
0365,17215.17244720221,2009
0366,11144.609789572993,2009
0367,1615.588460595328,2009
0368,587.6505041302272,2009
0369,2371.6407134258825,2009
0370,3055.063025630317,2009
0371,3067.6095613064663,2009
0372,1739.7261352034768,2009
0373,9575.358297230647,2009
0374,1428.903805259754,2009
0375,23330.181080079547,2009
0376,66618.35303838059,2009
0377,114.73159331103577,2009
0378,85200.15162171591,2009
0379,2599.11940311634,2009
0380,4632.02697725825,2009
0381,2508.5021464468255,2009
0382,1137.281389924937,2009
0383,19893.256689069873,2009
0384,1870.6858946798948,2009
0385,4107.562958860288,2009
0386,292.4254704101402,2009
0387,2085.1764500419695,2009
0388,374.23936240849025,2009
0389,21461.015516913034,2009
0390,127.79556621958068,2009
0391,28943.51712875634,2009
0392,227.64808728269207,2009
0393,5288.571510580763,2009
0394,1502.6090789551258,2009
0395,19.147877784566653,2009
0396,2636.357573314385,2009
0397,1718.0284685810675,2009
0398,4993.557356468197,2009
0399,142.33601563653096,2009
0400,1301.7417750722796,2009
0401,368.7063662725415,2009
0402,655.2360501524605,2009
0403,8413.678473668004,2009
0404,795.3099849180926,2009
0405,565.9707070686161,2009
0406,1580.736591722713,2009
0407,2571.998778924983,2009
0408,332.0595045130201,2009
0409,382.2292584389711,2009
0410,458.36736661254014,2009
0411,21016.62407138892,2009
0412,680.8670918698681,2009
0413,789.0812661429746,2009
0414,755.6797829252552,2009
0415,545.1843455121161,2009
0416,117.15683389397726,2009
0417,484.538514095935,2009
0418,1389.64578900893,2009
0419,1282.7798246742482,2009
0420,51.212479711791104,2009
0421,25.670549505938666,2009
0422,1872.678856663268,2009
0423,42.489046996852075,2009
0424,545.6580864772657,2009
0425,1415.5237986922905,2009
0426,228.51473968207276,2009
0427,369.26004196754417,2009
0428,78.29157375757919,2009
0429,1614.2977274883015,2009
0430,508.9089755606559,2009
0431,779.9804401519322,2009
0432,608.5290860275247,2009
0433,546.1870098759662,2009
0434,3283.669940886101,2009
0435,2102.577276891585,2009
0436,387.80169362302496,2009
0437,284.45266524902155,2009
0438,138.56311064574464,2009
0439,1338.6805142728601,2009
0440,955.8559823270805,2009
0441,218.27170211477844,2009
0442,581.4404778927001,2009
0443,273.7210208129659,2009
0444,27.0226410294046,2009
0445,862.9776334610897,2009
0446,271.0894851588879,2009
0447,261.96566634922567,2009
0448,33.51122348161331,2009
0449,5661.237131730625,2009
0450,197.7238555476875,2009
0451,2059.3329259413645,2009
0452,382.0599893651618,2009
0453,1397.496030573786,2009
0454,215.07648760945384,2009
0455,1375.7305933277576,2009
0456,511.5482977624447,2009
0457,4435.025880704033,2009
0458,4601.8087646068225,2009
0459,258.0670769834792,2009
0460,2795.473348590356,2009
0461,1378.4949337269998,2009
0462,5099.412977361896,2009
0463,5154.000258717359,2009
0464,1237.2736852947826,2009
0465,1372.914516478108,2009
0466,616.8983046874923,2009
0467,655.8981960358175,2009
0468,101.73264890611449,2009
0469,3399.98009584042,2009
0470,6472.527408558203,2009
0471,7192.066971762273,2009
0472,4613.177861220593,2009
0473,69.73705163547604,2009
