geo_name,lon,lat,country,census_id,pop_tot,pop_30plus
MOZAMBIQUE_MAPUTO_MATUTUINE_BELA VISTA,32.645581759560066,-26.45851112867402,Mozambique,0917,17157,5811
MOZAMBIQUE_MAPUTO_MATUTUINE_CATEMBE M'SIME,32.53741836502509,-26.163141580325597,Mozambique,0918,7382,2657
MOZAMBIQUE_MAPUTO_MATUTUINE_CATUANE,32.28250028994303,-26.662117878264368,Mozambique,0919,6825,2491
MOZAMBIQUE_MAPUTO_MATUTUINE_MACHANGULO,32.91305429949867,-26.21651617955071,Mozambique,0920,4387,1426
MOZAMBIQUE_MAPUTO_MATUTUINE_ZITUNDO,32.66218188529151,-26.782492068760977,Mozambique,0921,10065,3394
MOZAMBIQUE_MAPUTO_MOAMBA_MOAMBA,32.3326091155693,-25.499060096245582,Mozambique,0922,24100,8055
MOZAMBIQUE_MAPUTO_MOAMBA_PESSENE,32.39574490260445,-25.695218912241263,Mozambique,0923,38892,14214
MOZAMBIQUE_MAPUTO_MOAMBA_RESSANO GARCIA,32.06292546188341,-25.524791985906663,Mozambique,0924,14358,4626
MOZAMBIQUE_MAPUTO_MOAMBA_SABIE,32.18675953290936,-25.158239910785245,Mozambique,0925,18435,5964
MOZAMBIQUE_MAPUTO_NAMAACHA_CHANGALANE,32.221223944789266,-26.330019105258224,Mozambique,0926,16609,5623
MOZAMBIQUE_MAPUTO_NAMAACHA_NAMAACHA,32.12662388876005,-25.9088344940042,Mozambique,0927,32594,11206
MOZAMBIQUE_NAMPULA_ANGOCHE_AUBE,39.75852334490812,-16.336839936374812,Mozambique,0928,55984,14347
MOZAMBIQUE_NAMPULA_ANGOCHE_BOILA NAMETORIA,39.70290960696779,-16.100643339566087,Mozambique,0929,139973,37635
MOZAMBIQUE_NAMPULA_ANGOCHE_CIDADE DE ANGOCHE,39.98119984744425,-16.102624069451156,Mozambique,0930,111310,30324
MOZAMBIQUE_NAMPULA_ANGOCHE_NAMAPONDA,39.89454505581379,-15.89709080920383,Mozambique,0931,58742,16931
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_ANCHILO,39.346700309798294,-15.22913786136925,Mozambique,0932,102470,27687
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_MUATALA,39.22135093911949,-15.1593659383683,Mozambique,0933,150565,36309
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_MUHALA,39.306298419558225,-15.143595959458594,Mozambique,0934,248276,59624
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_NAMICOPO,39.34525426178243,-15.074628282390453,Mozambique,0935,80674,19203
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_NAPIPINE,39.25129320752563,-15.062109621505412,Mozambique,0936,97280,24300
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_NATIKIRE,39.191184088730786,-15.102448366937157,Mozambique,0937,119391,26653
MOZAMBIQUE_NAMPULA_CIDADE DE NAMPULA_URBANO CENTRAL,39.26026156001214,-15.125287189299852,Mozambique,0938,11916,3946
MOZAMBIQUE_NAMPULA_ERÁTI_ALUA,39.89489894828684,-14.015072975322239,Mozambique,0939,144270,42253
MOZAMBIQUE_NAMPULA_ERÁTI_NAMAPA SEDE,39.89264212180842,-13.722799866022642,Mozambique,0940,189722,55459
MOZAMBIQUE_NAMPULA_ERÁTI_NAMIROA,39.437336879824,-14.089576975293262,Mozambique,0941,81694,23717
MOZAMBIQUE_NAMPULA_ILHA DE MOÇAMBIQUE_ILHA DE MOÇAMBIQUE,40.67676981409689,-15.059117781685298,Mozambique,0942,8892,2827
MOZAMBIQUE_NAMPULA_ILHA DE MOÇAMBIQUE_LUMBO,40.593069155304626,-15.048959749366846,Mozambique,0943,59957,17226
MOZAMBIQUE_NAMPULA_LALAUA_LALAUA,38.27740706902064,-14.383261448419889,Mozambique,0944,88384,21571
MOZAMBIQUE_NAMPULA_LALAUA_METI,37.86423737401499,-14.530463178154468,Mozambique,0945,26361,6244
MOZAMBIQUE_NAMPULA_LARDE_LARDE,39.589862180815906,-16.482975798802265,Mozambique,0946,61807,15150
MOZAMBIQUE_NAMPULA_LARDE_MUCUALI,39.41790695893417,-16.287090861188318,Mozambique,0947,43126,10802
MOZAMBIQUE_NAMPULA_LIÚPO_LIÚPO,39.94138165076237,-15.619173498171499,Mozambique,0948,41908,11103
MOZAMBIQUE_NAMPULA_LIÚPO_QUINGA,40.157694999874806,-15.780114581820921,Mozambique,0949,53145,14766
MOZAMBIQUE_NAMPULA_MALEMA_CHILULO,37.49996661674137,-14.582880564434472,Mozambique,0950,20106,4951
MOZAMBIQUE_NAMPULA_MALEMA_MALEMA/CANHUNHA,37.573319940795386,-14.919357085909676,Mozambique,0951,133603,33971
MOZAMBIQUE_NAMPULA_MALEMA_MUTUALI,37.081432441192284,-14.83921892153854,Mozambique,0952,71391,17563
MOZAMBIQUE_NAMPULA_MECONTA_7 DE ABRIL,39.7199341583495,-15.117491589999613,Mozambique,0953,39609,10317
MOZAMBIQUE_NAMPULA_MECONTA_CORRANE,39.54876435760044,-15.421969554300855,Mozambique,0954,81044,21970
MOZAMBIQUE_NAMPULA_MECONTA_MECONTA,39.82355388116307,-15.033425935687111,Mozambique,0955,36981,9721
MOZAMBIQUE_NAMPULA_MECONTA_NAMIALO,39.94047851888918,-14.94333164575556,Mozambique,0956,81296,18826
MOZAMBIQUE_NAMPULA_MECUBÚRI_MECUBÚRI,38.91630435171187,-14.607000995672898,Mozambique,0957,101168,25141
MOZAMBIQUE_NAMPULA_MECUBÚRI_MILHANA,39.127654237397486,-14.281829730798503,Mozambique,0958,24887,6599
MOZAMBIQUE_NAMPULA_MECUBÚRI_MUITE,38.88511350311829,-14.17769262196541,Mozambique,0959,43075,11408
MOZAMBIQUE_NAMPULA_MECUBÚRI_NANIMA,38.617221520409196,-14.762009037141098,Mozambique,0960,50668,12946
MOZAMBIQUE_NAMPULA_MEMBA_CHIPENE,40.29531026163154,-13.784944312169863,Mozambique,0961,44197,10916
MOZAMBIQUE_NAMPULA_MEMBA_LURIO,40.42969149388564,-13.60745895695087,Mozambique,0962,26288,6454
MOZAMBIQUE_NAMPULA_MEMBA_MAZUA,40.34452950636614,-13.975095364086036,Mozambique,0963,112170,31174
MOZAMBIQUE_NAMPULA_MEMBA_MEMBA,40.48276911284229,-14.242242078752795,Mozambique,0964,167670,47319
MOZAMBIQUE_NAMPULA_MOGINCUAL_NAMINGE,40.30844201844057,-15.56760468837137,Mozambique,0965,70564,19144
MOZAMBIQUE_NAMPULA_MOGINCUAL_QUIXAXE,40.05536393377276,-15.321131966629133,Mozambique,0966,34514,9452
MOZAMBIQUE_NAMPULA_MOGOVOLAS_CALIPO,39.058913588331414,-15.530947657322523,Mozambique,0967,65118,18816
MOZAMBIQUE_NAMPULA_MOGOVOLAS_ILUTE,39.04192013771539,-15.797541445237854,Mozambique,0968,89455,24494
MOZAMBIQUE_NAMPULA_MOGOVOLAS_MUATUA,39.66247406833886,-15.748169028736038,Mozambique,0969,50221,13990
MOZAMBIQUE_NAMPULA_MOGOVOLAS_NAMETIL SEDE,39.38310472440292,-15.732437675168812,Mozambique,0970,135673,38368
MOZAMBIQUE_NAMPULA_MOGOVOLAS_NANHUPO RIO,39.48451889216197,-15.93529808811821,Mozambique,0971,51934,14486
MOZAMBIQUE_NAMPULA_MOMA_CHALAUA,39.136312137632906,-16.068904552909896,Mozambique,0972,124085,31387
MOZAMBIQUE_NAMPULA_MOMA_MACONE SEDE,39.18460905278941,-16.514079368820905,Mozambique,0973,220065,57487
MOZAMBIQUE_NAMPULA_MONAPO_ITUCULO,40.24618932007347,-14.64048511059819,Mozambique,0974,94113,24369
MOZAMBIQUE_NAMPULA_MONAPO_MONAPO SEDE,40.137517062624255,-15.018378371016844,Mozambique,0975,167582,43661
MOZAMBIQUE_NAMPULA_MONAPO_NETIA,39.995063284132854,-14.706425832874704,Mozambique,0976,154676,39623
MOZAMBIQUE_NAMPULA_MOSSURIL_LUNGA,40.43246793584781,-15.262329440298691,Mozambique,0977,44281,13001
MOZAMBIQUE_NAMPULA_MOSSURIL_MATIBANE,40.72180005361815,-14.737223520198267,Mozambique,0978,54966,16267
MOZAMBIQUE_NAMPULA_MOSSURIL_MOSSURIL SEDE,40.51219848506181,-14.903379159287029,Mozambique,0979,87937,26090
MOZAMBIQUE_NAMPULA_MUECATE_IMALA,39.45961702371391,-14.506131562026775,Mozambique,0980,60951,14493
MOZAMBIQUE_NAMPULA_MUECATE_MUCOLUANE,39.346844589295436,-14.772718872651845,Mozambique,0981,19670,5116
MOZAMBIQUE_NAMPULA_MUECATE_MUECATE,39.674472160839436,-14.750405729993048,Mozambique,0982,62686,14834
MOZAMBIQUE_NAMPULA_MURRUPULA_CHINGA,38.63575073821358,-15.171362107258943,Mozambique,0983,16255,4023
MOZAMBIQUE_NAMPULA_MURRUPULA_MURRUPULA,38.65453769328181,-15.40126150281662,Mozambique,0984,139087,35224
MOZAMBIQUE_NAMPULA_MURRUPULA_NIHESSIUE,38.705843526253894,-15.632443438924252,Mozambique,0985,40243,10322
MOZAMBIQUE_NAMPULA_NACALA-A-VELHA_COVO,40.369538959835154,-14.497710962103438,Mozambique,0986,29120,7918
MOZAMBIQUE_NAMPULA_NACALA-A-VELHA_NACALA-A-VELHA,40.519787648403145,-14.585074942847683,Mozambique,0987,100239,29241
MOZAMBIQUE_NAMPULA_NACALA-PORTO_MUANONA,40.65231715877891,-14.62078918917591,Mozambique,0988,48667,13213
MOZAMBIQUE_NAMPULA_NACALA-PORTO_MUTIVA,40.74125943838887,-14.510895004706317,Mozambique,0989,257250,65455
MOZAMBIQUE_NAMPULA_NACARÔA_INTETE,40.18830219819722,-14.339300888601866,Mozambique,0990,50836,13666
MOZAMBIQUE_NAMPULA_NACARÔA_NACARÔA,39.93302344885562,-14.403489324317396,Mozambique,0991,74298,20209
MOZAMBIQUE_NAMPULA_NACARÔA_SAUA-SAUA,39.70222666069944,-14.278122143645904,Mozambique,0992,29311,7356
MOZAMBIQUE_NAMPULA_RAPALE_MUTIVAZE,38.86687949184624,-15.018807059185013,Mozambique,0993,25933,7114
MOZAMBIQUE_NAMPULA_RAPALE_NAMAITA,38.99863263319021,-15.219861952374297,Mozambique,0994,80603,21316
MOZAMBIQUE_NAMPULA_RAPALE_RAPALE,39.16149044871234,-14.974807379007945,Mozambique,0995,69422,17857
MOZAMBIQUE_NAMPULA_RIBÁUÈ_CUNLE,38.27686663788419,-15.228219850470028,Mozambique,0996,26174,6371
MOZAMBIQUE_NAMPULA_RIBÁUÈ_IAPALA,37.96696312231578,-14.993085543848041,Mozambique,0997,123857,29801
MOZAMBIQUE_NAMPULA_RIBÁUÈ_RIBÁUÈ,38.41380839889487,-14.881044564938612,Mozambique,0998,122261,27672
MOZAMBIQUE_NIASSA_CHIMBONILA_CHIMBONILA,35.408928981746264,-13.368174436939729,Mozambique,0999,49221,11861
MOZAMBIQUE_NIASSA_CHIMBONILA_LIONE,35.129139572126896,-13.602588135727931,Mozambique,1000,24674,5920
MOZAMBIQUE_NIASSA_CHIMBONILA_MEPONDA,34.91488092078617,-13.29985997149095,Mozambique,1001,13609,3352
MOZAMBIQUE_NIASSA_CIDADE DE LICHINGA_CIDADE DE LICHINGA,35.24558878755181,-13.298038006470582,Mozambique,1002,246813,59319
MOZAMBIQUE_NIASSA_CUAMBA_CIDADE DE CUAMBA,36.43225300678852,-14.65151757200614,Mozambique,1003,134695,32042
MOZAMBIQUE_NIASSA_CUAMBA_ETATARA,36.50604736569097,-15.067722646032196,Mozambique,1004,45501,10803
MOZAMBIQUE_NIASSA_CUAMBA_LÚRIO,36.74388384413436,-14.643139941997887,Mozambique,1005,33330,8106
MOZAMBIQUE_NIASSA_CUAMBA_MEPICA,36.27342275841742,-14.590957907953893,Mozambique,1006,72581,17948
MOZAMBIQUE_NIASSA_LAGO_CÓBUE,35.0221799648129,-11.988797384472345,Mozambique,1007,28361,8155
MOZAMBIQUE_NIASSA_LAGO_LUNHO,34.93957981389291,-12.442879629662482,Mozambique,1008,19062,4924
MOZAMBIQUE_NIASSA_LAGO_MANIAMBA,35.03282976741832,-12.708593517824148,Mozambique,1009,34005,7933
MOZAMBIQUE_NIASSA_LAGO_MELULUCA,34.858334813639914,-12.908685961985746,Mozambique,1010,13987,3143
MOZAMBIQUE_NIASSA_LAGO_METANGULA,34.86215758962762,-12.665576315058521,Mozambique,1011,17601,4491
MOZAMBIQUE_NIASSA_MAJUNE_MALANGA,36.33165472317088,-13.08401614787644,Mozambique,1012,34174,8281
MOZAMBIQUE_NIASSA_MAJUNE_MUAQUIA,36.67128728604254,-13.41002543814736,Mozambique,1013,3339,909
MOZAMBIQUE_NIASSA_MAJUNE_NAIRRUBI,36.15642160714719,-13.643230834070724,Mozambique,1014,4880,1186
MOZAMBIQUE_NIASSA_MANDIMBA_LISSIETE,35.73028508291114,-14.332441674005302,Mozambique,1015,167608,39837
MOZAMBIQUE_NIASSA_MANDIMBA_MITANDE,35.98013612645266,-14.147764062736895,Mozambique,1016,60421,14723
MOZAMBIQUE_NIASSA_MARRUPA_MARRANGIRA,37.72889340449302,-12.68953895503554,Mozambique,1017,6520,1724
MOZAMBIQUE_NIASSA_MARRUPA_MARRUPA SEDE,37.19633769132261,-13.146463272129202,Mozambique,1018,67272,16897
MOZAMBIQUE_NIASSA_MARRUPA_NUNGO,37.81925447353719,-13.478328866752053,Mozambique,1019,9231,2381
MOZAMBIQUE_NIASSA_MAÚA_MAIACA,37.3005706489584,-14.114170204450419,Mozambique,1020,20430,5129
MOZAMBIQUE_NIASSA_MAÚA_MAÚA,36.95858875508161,-13.837399370259327,Mozambique,1021,52072,12847
MOZAMBIQUE_NIASSA_MAVAGO_MAVAGO SEDE,36.182550803240666,-12.258018044524356,Mozambique,1022,25852,5443
MOZAMBIQUE_NIASSA_MAVAGO_MSAWIZE,36.597826594641965,-12.217689955331863,Mozambique,1023,6145,1355
MOZAMBIQUE_NIASSA_MECANHELAS_CHIUTA,36.08847717751292,-14.74364623777168,Mozambique,1024,47801,10753
MOZAMBIQUE_NIASSA_MECANHELAS_INSACA,36.06761006964796,-15.20035211382043,Mozambique,1025,244468,53445
MOZAMBIQUE_NIASSA_MECULA_MATONDOVELA,37.1193193013008,-12.085419283276117,Mozambique,1026,1371,353
MOZAMBIQUE_NIASSA_MECULA_MECULA SEDE,37.94951162557012,-11.849337861322065,Mozambique,1027,21002,5572
MOZAMBIQUE_NIASSA_METARICA_NACUMUA,37.16022891434504,-14.413133439925444,Mozambique,1028,15969,3901
MOZAMBIQUE_NIASSA_METARICA_NAMICUNDI,36.60578243101672,-14.246532016438536,Mozambique,1029,32656,7820
MOZAMBIQUE_NIASSA_MUEMBE_CHICONONO,35.825200631872406,-12.703703422754193,Mozambique,1030,13881,2977
MOZAMBIQUE_NIASSA_MUEMBE_MUEMBE,35.78045415030022,-13.116180648877394,Mozambique,1031,33057,7691
MOZAMBIQUE_NIASSA_NGAUMA_ITEPELA,35.72513460549021,-13.747122663104934,Mozambique,1032,22128,5319
MOZAMBIQUE_NIASSA_NGAUMA_MASSANGULO,35.43617637765224,-13.89029757440695,Mozambique,1033,80625,19179
MOZAMBIQUE_NIASSA_NIPEPE_MULUCO,38.03235704715008,-13.729080948075778,Mozambique,1034,14235,3519
MOZAMBIQUE_NIASSA_NIPEPE_NIPEPE SEDE,37.868200779972554,-14.05769630156578,Mozambique,1035,34023,8239
MOZAMBIQUE_NIASSA_SANGA_LUSSIMBESSE,35.17879893805198,-13.045539587648593,Mozambique,1036,33725,8320
MOZAMBIQUE_NIASSA_SANGA_MACALOGE,35.50896840865773,-12.2274899473508,Mozambique,1037,14776,3665
MOZAMBIQUE_NIASSA_SANGA_MATCHEDJE,35.75189053128633,-11.753298058450781,Mozambique,1038,2910,743
MOZAMBIQUE_NIASSA_SANGA_UNANGO,35.34018877756437,-12.783844219315524,Mozambique,1039,28926,6576
MOZAMBIQUE_SOFALA_BÚZI_BÚZI SEDE,34.36044794827508,-19.819912163773225,Mozambique,1040,110666,29606
MOZAMBIQUE_SOFALA_BÚZI_ESTAQUINHA,34.16777219776005,-20.149116281359227,Mozambique,1041,44255,11531
MOZAMBIQUE_SOFALA_BÚZI_NOVA SOFALA,34.51923951284964,-20.29614767325403,Mozambique,1042,30000,8066
MOZAMBIQUE_SOFALA_CAIA_CAIA SEDE,35.01870022079462,-17.9131888576579,Mozambique,1043,85997,19773
MOZAMBIQUE_SOFALA_CAIA_MURRACA,35.043543737221526,-17.704599519075483,Mozambique,1044,32841,8124
MOZAMBIQUE_SOFALA_CAIA_SENA,34.958614543889205,-17.545518104260157,Mozambique,1045,49317,11878
MOZAMBIQUE_SOFALA_CHEMBA_CHEMBA,34.796784909165844,-17.161346900583574,Mozambique,1046,30799,6746
MOZAMBIQUE_SOFALA_CHEMBA_CHIRAMBA,34.46911953038281,-17.053102795299342,Mozambique,1047,24088,5410
MOZAMBIQUE_SOFALA_CHEMBA_MULIMA,34.63667292129747,-17.357412370668445,Mozambique,1048,33149,7359
MOZAMBIQUE_SOFALA_CHERINGOMA_INHAMINGA,35.225847778954645,-18.633629386192386,Mozambique,1049,45558,9895
MOZAMBIQUE_SOFALA_CHERINGOMA_INHAMITANGA,35.21803732270835,-18.19602497310624,Mozambique,1050,16880,3860
MOZAMBIQUE_SOFALA_CHIBABAVA_CHIBABAVA,33.625822885571004,-20.32409844006914,Mozambique,1051,15255,4029
MOZAMBIQUE_SOFALA_CHIBABAVA_GOONDA SEDE,33.78093779690099,-20.00140681012032,Mozambique,1052,41501,10763
MOZAMBIQUE_SOFALA_CHIBABAVA_MUXUNGUE,34.00746860191191,-20.588553113130725,Mozambique,1053,86493,23272
MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_CHIVEVE,34.85910823293791,-19.837591338553143,Mozambique,1054,193098,57975
MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_MANGA LAFORTE,34.91731660730856,-19.78865079306362,Mozambique,1055,105650,26509
MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_MUNHAVA,34.87242987491962,-19.81345968978157,Mozambique,1056,126843,34001
MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_NHANGAU,34.98285843795014,-19.693063426738647,Mozambique,1057,14619,3843
MOZAMBIQUE_SOFALA_DONDO_CIDADE DE DONDO,34.813763994435696,-19.59912984557761,Mozambique,1058,107131,26947
MOZAMBIQUE_SOFALA_DONDO_MAFAMBISSE,34.6172248295846,-19.41411670725845,Mozambique,1059,78269,20263
MOZAMBIQUE_SOFALA_DONDO_SAVANE,34.99777842679284,-19.497504876595226,Mozambique,1060,20103,5317
MOZAMBIQUE_SOFALA_GORONGOSA_CANDA,33.9411113462195,-18.5269605629544,Mozambique,1061,43580,9383
MOZAMBIQUE_SOFALA_GORONGOSA_GORONGOSA,34.32971484173921,-18.78446107770377,Mozambique,1062,93910,21188
MOZAMBIQUE_SOFALA_GORONGOSA_VUNDUZI,34.343011287797125,-18.424602841983976,Mozambique,1063,52195,10950
MOZAMBIQUE_SOFALA_MACHANGA_CHILOANE,34.92828212630066,-20.64925660347249,Mozambique,1064,10841,2818
MOZAMBIQUE_SOFALA_MACHANGA_DIVINHE,34.674247443709874,-20.722876694861167,Mozambique,1065,17034,4528
MOZAMBIQUE_SOFALA_MACHANGA_MACHANGA,34.442424245334195,-21.012616087372496,Mozambique,1066,30154,8577
MOZAMBIQUE_SOFALA_MARÍNGUÈ_CANXIXE,34.37321686017075,-17.493505870047716,Mozambique,1067,27501,5926
MOZAMBIQUE_SOFALA_MARÍNGUÈ_MARÍNGUÈ SEDE,34.485093419015286,-17.81780849718521,Mozambique,1068,53187,11580
MOZAMBIQUE_SOFALA_MARÍNGUÈ_SUBUE,34.568189920354946,-18.170574357241573,Mozambique,1069,19912,4262
MOZAMBIQUE_SOFALA_MARROMEU_CHUPANGA,35.53979136875223,-18.153606344651298,Mozambique,1070,52683,12825
MOZAMBIQUE_SOFALA_MARROMEU_MARROMEU,35.850161288958624,-18.569407020896904,Mozambique,1071,110664,25855
MOZAMBIQUE_SOFALA_MUANZA_GALINHA,35.16349786444109,-19.124539501625424,Mozambique,1072,32726,7502
MOZAMBIQUE_SOFALA_MUANZA_MUANZA,34.678605858109435,-18.938987307842137,Mozambique,1073,8221,1851
MOZAMBIQUE_SOFALA_NHAMATANDA_NHAMATANDA,34.133897175511564,-19.33606727775627,Mozambique,1074,204061,52164
MOZAMBIQUE_SOFALA_NHAMATANDA_TICA,34.40940265650747,-19.335470302125614,Mozambique,1075,91899,24429
MOZAMBIQUE_TETE_ANGÓNIA_DOMUE,34.06227681421749,-14.699140503078468,Mozambique,1076,272179,70691
MOZAMBIQUE_TETE_ANGÓNIA_ULONGUE,34.349106886594804,-14.631151521449059,Mozambique,1077,236538,64547
MOZAMBIQUE_TETE_CAHORA BASSA_CHINTHOLO,32.430533039546916,-16.216233615153374,Mozambique,1078,5390,1379
MOZAMBIQUE_TETE_CAHORA BASSA_CHITIMA,32.56262609101031,-15.785800626605736,Mozambique,1079,80729,20835
MOZAMBIQUE_TETE_CAHORA BASSA_SONGO,32.85012635482207,-15.642404356099279,Mozambique,1080,51915,13885
MOZAMBIQUE_TETE_CHANGARA_CHIOCO,33.14018587060284,-16.42341231628667,Mozambique,1081,76234,18229
MOZAMBIQUE_TETE_CHANGARA_LUENHA,33.11909292885668,-16.867569202571328,Mozambique,1082,54422,13080
MOZAMBIQUE_TETE_CHIFUNDE_CHIFUNDE,32.92346063358836,-14.975687318128626,Mozambique,1083,18067,4380
MOZAMBIQUE_TETE_CHIFUNDE_MUALADZI,32.96393250347011,-14.33950073375169,Mozambique,1084,113264,27064
MOZAMBIQUE_TETE_CHIFUNDE_NSADZO,32.51914214687114,-14.524178249655883,Mozambique,1085,38540,9036
MOZAMBIQUE_TETE_CHIÚTA_KAZULA,33.72636156193938,-15.477753515522302,Mozambique,1086,25778,6432
MOZAMBIQUE_TETE_CHIÚTA_MANJE,33.25470436942447,-15.466819453220635,Mozambique,1087,81850,20215
MOZAMBIQUE_TETE_CIDADE DE TETE_CIDADE DE TETE,33.5668919310786,-16.139469255826608,Mozambique,1088,337896,85332
MOZAMBIQUE_TETE_DÔA_DÔA,34.51760621797523,-16.598152740102016,Mozambique,1089,92089,21595
MOZAMBIQUE_TETE_MACANGA_CHIDZOLOMONDO,33.35197753831337,-14.918724310435108,Mozambique,1090,59160,13746
MOZAMBIQUE_TETE_MACANGA_FURANCUNGO,33.59727820804702,-14.761837402785105,Mozambique,1091,110607,25296
MOZAMBIQUE_TETE_MÁGOÈ_CHINTHOPO,30.78042037609181,-15.830563886420572,Mozambique,1092,32691,8354
MOZAMBIQUE_TETE_MÁGOÈ_MPHENDE,31.891504022092988,-15.845371567366845,Mozambique,1093,22880,6071
MOZAMBIQUE_TETE_MÁGOÈ_MUCUMBURA,31.574958142664922,-15.994013693857134,Mozambique,1094,38952,10609
MOZAMBIQUE_TETE_MARARA_MARARA,33.1767871500584,-16.057806017371547,Mozambique,1095,76392,19111
MOZAMBIQUE_TETE_MARÁVIA_CHIPERA,32.4829526094224,-15.434262338278346,Mozambique,1096,15240,3558
MOZAMBIQUE_TETE_MARÁVIA_CHIPUTO,32.35344851188519,-15.03500771920889,Mozambique,1097,14051,3391
MOZAMBIQUE_TETE_MARÁVIA_FINGOE,31.820992594832912,-15.343028415557255,Mozambique,1098,36589,9138
MOZAMBIQUE_TETE_MARÁVIA_MALOWERA,31.85357215677831,-14.713623464787132,Mozambique,1099,70175,16238
MOZAMBIQUE_TETE_MOATIZE_KAMBULATSITSI,34.20055460887969,-16.077264075157483,Mozambique,1100,47427,11398
MOZAMBIQUE_TETE_MOATIZE_MOATIZE,33.83033269026306,-16.159543586050585,Mozambique,1101,117295,29240
MOZAMBIQUE_TETE_MOATIZE_ZOBUE,34.11068253295919,-15.64316936974153,Mozambique,1102,110112,27052
MOZAMBIQUE_TETE_MUTARARA_CHARRE,35.188552287821736,-17.238598593622232,Mozambique,1103,45042,11230
MOZAMBIQUE_TETE_MUTARARA_INHANGOMA,35.23245595498249,-17.507231579651293,Mozambique,1104,70295,17426
MOZAMBIQUE_TETE_MUTARARA_NHAMAYABUE,35.003122661755604,-17.054371243733755,Mozambique,1105,61459,14445
MOZAMBIQUE_TETE_TSANGANO_NTENGO-WAMBALAME,34.41780906847001,-14.917178859746276,Mozambique,1106,152301,38903
MOZAMBIQUE_TETE_TSANGANO_TSANGANO,34.29919561554582,-15.250900940934416,Mozambique,1107,74258,16646
MOZAMBIQUE_TETE_ZUMBO_MUZE,31.19697252624993,-15.017374487026439,Mozambique,1108,41215,9280
MOZAMBIQUE_TETE_ZUMBO_ZAMBUE,30.627783948317607,-15.080209177689394,Mozambique,1109,22251,4956
MOZAMBIQUE_TETE_ZUMBO_ZUMBO,30.98718853424653,-15.492944910698794,Mozambique,1110,25582,5774
MOZAMBIQUE_ZAMBÉZIA_ALTO MOLÓCUÈ_ALTO MOLÓCUÈ SEDE,37.75169980366362,-15.82968886527511,Mozambique,1111,269875,62833
MOZAMBIQUE_ZAMBÉZIA_ALTO MOLÓCUÈ_NAUELA,37.535152030135166,-15.39189561707578,Mozambique,1112,95468,23432
MOZAMBIQUE_ZAMBÉZIA_CHINDE_CHINDE SEDE,36.270548844123184,-18.688008655189545,Mozambique,1113,54871,14252
MOZAMBIQUE_ZAMBÉZIA_CHINDE_MICAUNE,36.474996279882056,-18.29299927576296,Mozambique,1114,35161,10085
MOZAMBIQUE_ZAMBÉZIA_DERRE_GUERISSA,36.07517658059888,-17.391883949116988,Mozambique,1115,22388,5431
MOZAMBIQUE_ZAMBÉZIA_DERRE_MACHINDO,36.14501762444021,-17.028813436740112,Mozambique,1116,95224,22374
MOZAMBIQUE_ZAMBÉZIA_GILÉ_ALTO LIGONHA,38.32552055604672,-15.659236148992102,Mozambique,1117,87704,20690
MOZAMBIQUE_ZAMBÉZIA_GILÉ_GILÉ,38.2910835056982,-16.135614998196157,Mozambique,1118,137844,33171
MOZAMBIQUE_ZAMBÉZIA_GURUÈ_CIDADE DE GURUÈ,36.97092700344254,-15.416132819173738,Mozambique,1119,194126,46510
MOZAMBIQUE_ZAMBÉZIA_GURUÈ_LIOMA,36.85133659882104,-15.21304720853839,Mozambique,1120,143767,34435
MOZAMBIQUE_ZAMBÉZIA_GURUÈ_MEPUAGIUA,37.13396038762665,-15.585338686929129,Mozambique,1121,107190,26747
MOZAMBIQUE_ZAMBÉZIA_ILE_ILE,37.33517260666365,-16.094439327573667,Mozambique,1122,150673,39636
MOZAMBIQUE_ZAMBÉZIA_ILE_SOCONE,37.24742867277951,-15.78891794152016,Mozambique,1123,46448,12168
MOZAMBIQUE_ZAMBÉZIA_INHASSUNGE_GONHANE,36.76819719164744,-18.129199806980733,Mozambique,1124,22935,6787
MOZAMBIQUE_ZAMBÉZIA_INHASSUNGE_MUCUPIA,36.82679627550589,-18.02052955876717,Mozambique,1125,69855,19663
MOZAMBIQUE_ZAMBÉZIA_LUABO_CHIMBADZO,35.97977141123299,-18.196016220231943,Mozambique,1126,27926,7208
MOZAMBIQUE_ZAMBÉZIA_LUABO_SAMORA MACHEL,36.18071023228471,-18.394390454565023,Mozambique,1127,33681,8325
MOZAMBIQUE_ZAMBÉZIA_LUGELA_LUGELA SEDE,36.792817501899684,-16.327386357024547,Mozambique,1128,64761,17279
MOZAMBIQUE_ZAMBÉZIA_LUGELA_MUABANAMA,36.47880843926437,-16.107038995469004,Mozambique,1129,28643,6596
MOZAMBIQUE_ZAMBÉZIA_LUGELA_MUNHAMADE,36.953559162628835,-16.485068132775538,Mozambique,1130,75292,20469
