population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,184,Mozambique,3,Both,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2018,20.632558130882703,27.47100267161468,14.937527073813483
1,All Population,1,Deaths,184,Mozambique,3,Both,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2018,39.55214541206618,53.31831027070976,27.86385028921561
1,All Population,1,Deaths,184,Mozambique,3,Both,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2018,73.60166973019957,97.70810329566936,54.042992997041786
1,All Population,1,Deaths,184,Mozambique,3,Both,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2018,110.15706082265295,146.45735004716553,84.07135005643838
1,All Population,1,Deaths,184,Mozambique,3,Both,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2018,164.71205434498765,218.0711798544678,121.71322450439057
1,All Population,1,Deaths,184,Mozambique,3,Both,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2018,249.2337132208368,327.78788746706124,183.56260771306737
1,All Population,1,Deaths,184,Mozambique,3,Both,21,80+ years,976,Diabetes mellitus type 2,3,Rate,2018,409.9622794278032,534.9061717910341,294.55339977461534
1,All Population,1,Deaths,184,Mozambique,3,Both,234,75+ years,976,Diabetes mellitus type 2,3,Rate,2018,337.1646237643541,440.01084079034877,250.59873742338934
1,All Population,1,Deaths,168,Angola,3,Both,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2018,2.2162390748810488,3.0739525007669384,1.4742828182721124
1,All Population,1,Deaths,168,Angola,3,Both,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2018,4.83925434770914,6.62529132118909,3.2643394022813785
1,All Population,1,Deaths,168,Angola,3,Both,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2018,5.831317316151441,8.24683257476704,3.9631084108742005
1,All Population,1,Deaths,168,Angola,3,Both,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2018,9.91983053533368,13.330611382153819,6.940749927824391
1,All Population,1,Deaths,168,Angola,3,Both,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2018,14.663032921298703,19.801301327137278,9.510585818475473
1,All Population,1,Deaths,168,Angola,3,Both,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2018,34.16897608969281,44.99748568062003,24.272339600830946
1,All Population,1,Deaths,168,Angola,3,Both,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2018,60.126084632679394,81.39916542092071,40.461903405986995
1,All Population,1,Deaths,168,Angola,3,Both,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2018,110.90188798067949,151.5212953018379,78.77948468692804
1,All Population,1,Deaths,168,Angola,3,Both,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2018,165.80072733086243,227.06297444356483,114.78452929273338
1,All Population,1,Deaths,168,Angola,3,Both,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2018,232.63145831684278,313.9253118758688,157.86771450621444
1,All Population,1,Deaths,168,Angola,3,Both,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2018,314.09300773809633,418.31256338810806,215.46881334415127
1,All Population,1,Deaths,168,Angola,3,Both,21,80+ years,976,Diabetes mellitus type 2,3,Rate,2018,407.55645846326075,559.2091236612803,286.8021879436108
1,All Population,1,Deaths,168,Angola,3,Both,234,75+ years,976,Diabetes mellitus type 2,3,Rate,2018,356.03563490378576,473.4829522202637,247.5872510613196
1,All Population,1,Deaths,168,Angola,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2018,12.309499071470185,17.6483650019843,7.911932658237195
1,All Population,1,Deaths,168,Angola,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2018,18.72886661051584,26.75785676609623,12.325289357599086
1,All Population,1,Deaths,168,Angola,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2018,18.56791656920666,26.716136778165264,12.22882598785798
1,All Population,1,Deaths,168,Angola,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2018,24.257184370771974,35.054715256232015,15.796557731136602
1,All Population,1,Deaths,168,Angola,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2018,24.077668643770437,34.5295966080309,15.86198758524299
