date_time,SPD,DIR,t_chem,t_SO2,TEMP,stab_class
2010-12-08T15:00:00Z,1.9114900655103861,90,463861.1916488999,111556.1431929055,272.7352589261222,D
2010-12-08T16:00:00Z,1.524575431451596,100,495631.5423930805,113302.80647652326,272.9740649985548,B
2010-12-08T17:00:00Z,1.7198206143967176,110,597459.3043496447,117896.26331710411,273.82580665689784,B
2010-12-08T18:00:00Z,1.9210450495367883,130,667214.1440947704,120379.70570788364,274.33260621061595,B
2010-12-08T19:00:00Z,1.957500664557233,130,620170.009219941,118754.40956823711,274.0579792273184,B
2010-12-08T20:00:00Z,2.359861069112752,120,598777.0902367773,117947.48573509918,274.03011851886794,C
2010-12-08T21:00:00Z,2.706605278604212,120,653686.0374494736,119931.8990429174,274.2569842876789,D
2010-12-08T22:00:00Z,2.4396605765381216,110,679293.9392287438,120767.176324952,273.21552447179226,E
2010-12-08T23:00:00Z,2.5502828962895148,110,593897.0142563268,117756.88469699878,272.9793718001644,E
2010-12-09T00:00:00Z,2.445861908762324,110,541027.7263452907,115518.62176019343,272.8413949583145,E
2010-12-09T01:00:00Z,2.5913726307307305,110,506975.5780681078,113885.35236887923,272.3850100198877,F
