census_id,emis,poll
0791,992.0862227524856,PM2.5
0792,263.30982139861686,PM2.5
0793,317.8613355999348,PM2.5
0794,202.3401541129196,PM2.5
0795,315.8776886269534,PM2.5
0796,104.59401858038396,PM2.5
0797,8.348475553794371,PM2.5
0798,84.58205300856194,PM2.5
0799,82.06651163811883,PM2.5
0800,104.30036218231945,PM2.5
0801,2236.7076067820444,PM2.5
0802,772.670878427505,PM2.5
0803,3003.1249129450716,PM2.5
0804,4150.707596763565,PM2.5
0805,12.681921218452018,PM2.5
0806,344.0710488961716,PM2.5
0807,99.12686657121814,PM2.5
0808,167.67033735096345,PM2.5
0809,89.35098112741991,PM2.5
0810,31.617805100908562,PM2.5
0811,76.98685815679154,PM2.5
0812,6.242736509172727,PM2.5
0813,32.980734165581104,PM2.5
0814,12.977223781005904,PM2.5
0815,34.47888053120674,PM2.5
0816,0.7128402611855886,PM2.5
0817,230.00097277794944,PM2.5
0818,201.61643270664732,PM2.5
0819,294.1576936564853,PM2.5
0820,355.4098505243403,PM2.5
0821,14.944011293804373,PM2.5
0822,3.082507403212593,PM2.5
0823,12.94029676169271,PM2.5
0824,74.44815170497739,PM2.5
0825,107.48131074024035,PM2.5
0826,268.6984354938585,PM2.5
0827,8.438109824050489,PM2.5
0828,1324.7418021699473,PM2.5
0829,1665.3289260886036,PM2.5
0830,1838.4654187477493,PM2.5
0831,5198.159394531079,PM2.5
0832,10.620697880971095,PM2.5
0833,40.52353109158372,PM2.5
0834,11.145771232488991,PM2.5
0835,3.680444548892268,PM2.5
0836,0.6691011408810773,PM2.5
0837,13909.664490243631,PM2.5
0838,2752.8249512274792,PM2.5
0839,2821.2070004083434,PM2.5
0840,2917.3608466867986,PM2.5
0841,127.19935099402417,PM2.5
0842,426.0265091093404,PM2.5
0843,201.13620089471326,PM2.5
0844,683.2968435906872,PM2.5
0845,0.9684306608225546,PM2.5
0846,4349.88606435918,PM2.5
0847,64.53240935612563,PM2.5
0848,23.623299924669396,PM2.5
0849,2641.2423576909705,PM2.5
0850,4961.624212499359,PM2.5
0851,2828.547419503082,PM2.5
0852,5223.231580393943,PM2.5
0853,1245.1497432791716,PM2.5
0854,3439.303571558034,PM2.5
