GEOID17,Longitude,H2SO4,NO3,NH4,OC_tot,SOA,SO4,PM,PM_25
48065,-101.35881280867312,0.6031607673418725,0.37233609042141164,0.329666836110999,0.7378383693551099,1.1521138928455734,0.5908513639267323,1.1992481784835138,3.6565257652033702
48067,-94.28720609945175,1.223000492258492,0.8589326006364221,0.698633016169125,2.8219250867573935,4.756103659625378,1.198041298538931,1.8507978862458982,9.387467654935316
48069,-102.28618402456773,0.5240080316272219,0.28563818485071985,0.2754199612687013,0.7370102865747508,1.0546924982317263,0.5133139901654419,1.4763130888380904,3.6160717648164598
48071,-94.73963502652478,1.344931267642622,0.6687516457742523,0.6882100876438633,2.311536948251169,3.7228710629327146,1.3174836907519563,2.319897442871635,8.744661506865087
48073,-95.21483737966777,1.3239077428862223,0.6411785930643694,0.6724820803633305,2.0578823256839214,3.4450298291201804,1.2968892175211972,1.53709739880498,7.619695644239083
48075,-100.20810061570182,0.6390304200962745,0.35383754424162156,0.33747289758016874,0.6969015190752262,1.1163223418523982,0.6259889829514527,1.1181900762224677,3.564853279992931
48077,-98.20530657835111,0.7893392396294642,0.4945226322366446,0.43353244011165326,1.0318000594586427,1.6604759395628017,0.7732302755553935,1.416331681808082,4.794201933348646
48079,-102.8284356316321,0.5071162110151963,0.24915274122912212,0.2586222545283228,0.7373309107051075,1.2201127123274769,0.4967669005863148,0.8599976750633794,3.0950015941634974
48081,-100.49836263437207,0.6152461024254129,0.2025359194281709,0.28480952312126645,0.890174430059889,1.5021908022282642,0.6026900595187719,0.7391544707972657,3.34393681800038
48083,-99.4323945301046,0.6755015113670725,0.2782863403418432,0.32893622082526613,0.8341756369264756,1.3809256765181452,0.6617157662371322,0.8511160731743493,3.5147658222266767
48085,-96.69404007483645,0.9623686037087039,0.7805963552486667,0.5801479088440545,1.8109117239491561,2.7596322458689646,0.942728428122812,3.1506861385606064,8.233431252230996
48087,-100.27006592262978,0.6529869504840712,0.3696922269682171,0.34720275869854866,0.6899304291081602,1.0973857193057839,0.6396606861884778,1.0469080552200858,3.5141757106767066
48089,-96.53347607675518,0.9293363858970164,0.5803211468580187,0.5098692094107448,1.3162182050360216,2.124349593936468,0.9103703372052405,1.3864156056669814,5.53029194176923
