Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Luxembourg,0.226553145,0.558450948,1.233415787,2.399249102,5.487282562,9.202439423,13.8363215,18.57001039,27.51000947,37.56549972,58.65053596,84.83091007,107.8570649,69.52574271,36.91349874,,0.154750321,474.3669845
Madagascar,54.33688028,91.9302538,154.8712611,243.6350569,360.7994674,485.110919,652.9643678,799.9071505,780.6604532,770.457623,717.1103673,650.0442964,463.2412397,207.3121787,58.46918124,,51.1343864,6490.850696
Malawi,21.24613226,39.55260113,65.36009297,94.47071766,152.6081287,186.5089943,267.5308236,386.5632414,520.2511621,567.2733136,485.2260961,380.9084386,242.7988538,104.0966226,35.37549204,,37.53297528,3549.770711
Malaysia,68.35063894,180.7340152,342.778379,556.7796401,930.6596044,1477.278198,2203.982892,2833.14621,3269.745351,3729.474221,3280.3808,2772.322171,1505.389386,927.3065031,211.697621,,43.26613406,24290.02563
Maldives,1.114446658,2.562617302,3.637098209,5.500310808,7.470802571,11.39019459,12.80806805,16.85322742,17.48195156,22.14776568,34.17870012,41.48208011,29.56489293,10.59713623,3.840035156,,0.50426094,220.6293274
Mali,14.21863057,34.94035418,49.00193812,64.35238388,125.0513583,195.6613927,268.011217,436.2895194,663.4497341,845.8688667,853.0886343,777.4154054,501.013119,249.7004018,72.9877064,,26.31071303,5151.050662
Malta,0.399825363,0.786815436,1.730571616,3.125778068,5.521214267,10.07884398,21.0630095,36.34649173,64.24148424,93.93195709,97.84310933,145.2523954,132.1587728,85.85001945,49.99385266,,0.241014731,748.324141
Marshall Islands,0.412592265,1.184800994,2.13183044,3.437219151,4.97046668,6.140991012,7.110772591,7.936416531,6.895932361,5.30905697,3.660656729,2.555672626,1.685772975,0.619673141,0.201059622,,0.170526647,54.25291409
Mauritania,1.771104631,4.789520609,7.682506628,14.78797614,28.38512163,48.9130109,70.76973559,109.5566021,149.7097016,195.0129474,209.7257014,201.8552632,147.3859834,73.61456338,25.07431868,,3.630878596,1289.034057
Mauritius,3.566312994,6.445133605,15.38021401,24.2877603,44.25117948,78.00670641,104.6526232,131.800841,154.8953871,157.8927101,153.9680518,166.925294,153.7953857,94.56048378,57.62257571,,1.825151546,1348.050659
Mexico,462.5200686,712.5285982,1072.494393,1780.482576,2687.147088,3987.543363,5549.733831,7106.400043,8521.556665,10069.60155,11649.00737,12841.00186,12017.82213,8818.521883,4682.090293,,424.1923411,91958.45171
Micronesia (Federated States of),0.703472507,0.489069937,0.486071468,0.91552633,10.54985253,13.57268069,17.69022901,17.05315138,12.19697999,9.226731616,8.580461915,8.229072801,6.07605885,2.067839945,0.561135609,,0.419172622,108.3983346
Monaco,0.012586649,0.029813664,0.077964427,0.178462858,0.414647765,0.793560616,1.202667206,1.789741411,2.672942823,5.046103327,6.628277236,9.397731449,13.50751881,11.75480059,7.037641323,,0.007639587,60.54446016
Mongolia,17.01929199,38.75110915,68.33245194,113.2649411,175.3784967,265.7788067,319.5370179,317.7242954,339.7874428,384.6673012,430.7934046,467.3188904,325.7647068,100.4859646,8.881454931,,9.736120265,3373.485576
Montenegro,0.624004482,1.341105809,3.461062853,6.216512547,14.31717666,33.53673645,62.29653602,103.9553149,149.829154,144.9335381,228.2453151,242.1710813,180.5696135,78.7047908,24.06254286,,0.299595793,1274.264485
Morocco,98.97720582,208.2957463,385.9550649,756.2337653,1487.189727,2529.555455,4002.427356,5790.415585,6235.078165,6718.797439,7943.137338,7218.519366,5345.913374,2776.407434,856.6950739,,114.3111634,52353.59809
Mozambique,31.5618021,40.56206617,90.92136949,124.7533172,251.6858711,343.7667477,543.8996847,737.5369937,886.9659669,879.9265003,729.3106623,564.9236856,365.5355536,161.8952137,49.14663977,,53.99389282,5802.392074
Myanmar,201.0150219,206.3189043,323.0880763,550.4924912,1026.294488,1756.914058,2505.35495,3279.683142,3720.497479,3902.96322,4089.747923,4266.180111,3217.801224,1415.446104,475.0570702,,170.5372554,30936.85426
Namibia,1.12472141,2.660878667,6.221148975,13.57961762,28.97542296,44.00134025,62.84406127,82.97850174,107.9921789,131.973708,153.4948832,151.9049793,97.46874788,43.46527693,14.17047412,,1.506217593,942.8559412
