LRI,95% UI,
5.812844065,1.627762349,18.50009633
5.821916535,1.628309034,18.54806611
5.830987159,1.628854668,18.59605456
5.840055956,1.629399253,18.64406169
5.849122946,1.629942795,18.69208749
5.858188148,1.630485299,18.74013197
5.867251581,1.631026767,18.78819512
5.876313265,1.631567205,18.83627695
5.885373217,1.632106616,18.88437745
5.894431456,1.632645006,18.93249662
5.903488001,1.633182378,18.98063446
5.91254287,1.633718736,19.02879096
5.921596082,1.634254084,19.07696612
5.930647653,1.634788428,19.12515995
5.939697602,1.63532177,19.17337243
5.948745947,1.635854115,19.22160356
5.957792704,1.636385466,19.26985334
5.966837891,1.636915829,19.31812176
5.975881526,1.637445207,19.36640881
5.984923624,1.637973603,19.4147145
5.993964204,1.638501022,19.46303881
6.003003281,1.639027468,19.51138174
6.012040873,1.639552945,19.55974329
6.021076995,1.640077456,19.60812343
6.030111664,1.640601005,19.65652218
6.039144896,1.641123596,19.70493951
6.048176707,1.641645234,19.75337543
6.057207113,1.642165921,19.80182992
6.066236129,1.642685662,19.85030298
6.075263772,1.64320446,19.89879459
6.084290056,1.643722319,19.94730475
6.093314996,1.644239242,19.99583345
6.102338609,1.644755234,20.04438068
6.111360909,1.645270298,20.09294643
6.12038191,1.645784437,20.14153068
6.129401629,1.646297656,20.19013343
6.138420079,1.646809957,20.23875467
6.147437275,1.647321345,20.28739439
6.156453232,1.647831822,20.33605257
6.165467963,1.648341393,20.38472921
6.174481483,1.648850061,20.43342429
6.183493807,1.649357829,20.4821378
6.192504947,1.649864701,20.53086972
6.201514919,1.65037068,20.57962006
6.210523735,1.650875769,20.62838879
6.21953141,1.651379973,20.6771759
6.228537956,1.651883294,20.72598137
6.237543388,1.652385736,20.77480521
6.246547719,1.652887302,20.82364738
6.255550961,1.653387995,20.87250789
6.264553129,1.653887819,20.9213867
6.273554234,1.654386777,20.97028382
6.282554291,1.654884872,21.01919923
6.291553311,1.655382108,21.06813291
6.300551308,1.655878487,21.11708485
6.309548294,1.656374013,21.16605503
6.318544282,1.65686869,21.21504345
6.327539283,1.657362519,21.26405007
6.336533311,1.657855505,21.3130749
6.345526378,1.65834765,21.36211791
6.354518496,1.658838958,21.4111791
6.363509677,1.659329432,21.46025843
6.372499932,1.659819074,21.50935591
6.381489274,1.660307889,21.5584715
6.390477715,1.660795878,21.60760521
6.399465266,1.661283045,21.65675701
6.408451939,1.661769393,21.70592688
6.417437745,1.662254925,21.75511481
6.426422696,1.662739644,21.80432078
6.435406804,1.663223552,21.85354478
6.444390079,1.663706654,21.9027868
6.453372532,1.664188951,21.9520468
6.462354176,1.664670446,22.00132478
6.471335021,1.665151144,22.05062072
6.480315077,1.665631045,22.09993461
6.489294356,1.666110154,22.14926642
6.498272869,1.666588473,22.19861614
6.507250626,1.667066004,22.24798375
6.516227638,1.667542752,22.29736924
6.525203916,1.668018717,22.34677259
6.53417947,1.668493905,22.39619377
6.543154311,1.668968316,22.44563278
6.552128448,1.669441954,22.49508959
6.561101893,1.669914821,22.54456419
6.570074655,1.670386921,22.59405656
6.579046745,1.670858256,22.64356668
6.588018173,1.671328828,22.69309453
6.596988948,1.671798641,22.7426401
6.605959081,1.672267696,22.79220337
6.614928582,1.672735997,22.84178432
6.62389746,1.673203547,22.89138292
6.632865725,1.673670347,22.94099918
6.641833388,1.674136401,22.99063306
6.650800456,1.674601711,23.04028454
6.659766941,1.67506628,23.08995361
6.668732852,1.67553011,23.13964026
6.677698197,1.675993203,23.18934445
6.686662987,1.676455563,23.23906618
6.695627231,1.676917192,23.28880542
6.704590938,1.677378092,23.33856216
6.713554117,1.677838266,23.38833638
6.722516777,1.678297716,23.43812806
6.731478928,1.678756446,23.48793717
6.740440578,1.679214456,23.53776371
6.749401737,1.67967175,23.58760765
6.758362413,1.68012833,23.63746897
6.767322615,1.680584199,23.68734766
6.776282352,1.681039358,23.7372437
6.785241633,1.681493811,23.78715706
6.794200466,1.68194756,23.83708773
6.803158861,1.682400607,23.88703569
6.812116825,1.682852954,23.93700092
6.821074367,1.683304604,23.9869834
6.830031496,1.68375556,24.03698312
6.83898822,1.684205822,24.08700004
6.847944548,1.684655395,24.13703417
6.856900487,1.685104279,24.18708546
6.865856047,1.685552478,24.23715392
6.874811234,1.685999993,24.28723951
6.883766059,1.686446828,24.33734222
6.892720528,1.686892983,24.38746203
6.901674649,1.687338462,24.43759891
6.910628431,1.687783267,24.48775286
6.919581882,1.688227399,24.53792385
6.92853501,1.688670861,24.58811187
6.937487822,1.689113656,24.63831688
6.946440326,1.689555785,24.68853888
6.955392531,1.68999725,24.73877785
6.964344444,1.690438054,24.78903376
6.973296072,1.690878199,24.83930659
6.982247423,1.691317687,24.88959634
6.991198506,1.691756521,24.93990297
7.000149326,1.692194701,24.99022647
7.009099893,1.692632231,25.04056682
7.018050214,1.693069112,25.09092401
7.027000295,1.693505347,25.141298
7.035950144,1.693940938,25.19168879
7.04489977,1.694375886,25.24209635
7.053849178,1.694810194,25.29252066
7.062798377,1.695243864,25.34296171
7.071747373,1.695676898,25.39341947
7.080696174,1.696109297,25.44389393
7.089644786,1.696541065,25.49438507
7.098593218,1.696972202,25.54489286
7.107541476,1.697402711,25.5954173
7.116489567,1.697832594,25.64595835
7.125437498,1.698261853,25.69651601
7.134385276,1.69869049,25.74709025
7.143332909,1.699118506,25.79768105
7.152280402,1.699545905,25.84828839
7.161227763,1.699972686,25.89891226
7.170174998,1.700398854,25.94955264
7.179122115,1.700824409,26.0002095
7.18806912,1.701249353,26.05088283
7.19701602,1.701673689,26.10157261
7.205962821,1.702097418,26.15227882
7.21490953,1.702520542,26.20300144
7.223856154,1.702943063,26.25374045
7.232802699,1.703364983,26.30449584
7.241749172,1.703786304,26.35526757
7.250695579,1.704207027,26.40605565
7.259641927,1.704627154,26.45686004
7.268588222,1.705046688,26.50768073
7.277534471,1.70546563,26.5585177
7.286480679,1.705883982,26.60937092
7.295426854,1.706301745,26.66024039
7.304373001,1.706718922,26.71112608
7.313319127,1.707135514,26.76202798
7.322265238,1.707551523,26.81294606
7.33121134,1.707966951,26.86388031
7.34015744,1.708381799,26.9148307
7.349103543,1.70879607,26.96579722
7.358049656,1.709209765,27.01677986
7.366995784,1.709622885,27.06777859
7.375941934,1.710035433,27.11879339
