Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Japan,57.6104037,135.3866269,324.4459381,839.1129293,1405.389238,1864.594209,2330.678419,3506.395478,6508.188386,8642.620418,13799.91613,23510.80175,31919.29132,30666.08655,26161.45008,,61.99825687,151671.9679
Jordan,11.52941185,17.41695378,30.83745068,49.3888803,93.73421006,138.0802459,195.9135022,265.6238905,407.9269153,485.7323568,747.736092,546.9117586,337.9587868,148.9316474,49.71988849,,27.36091777,3527.441991
Kazakhstan,63.26410277,147.7023891,281.0418328,471.4673627,754.588883,1241.426436,1954.669654,2480.310193,3206.342646,2396.305408,5356.238175,4367.670392,3266.665933,1393.330512,247.4728484,,67.8687837,27628.49677
Kenya,162.0203807,248.4702397,362.0878822,661.7460202,897.6961717,1296.976276,1569.616493,2274.105259,2694.067467,2957.735481,2922.384566,2395.487606,1249.705507,598.3780489,184.39946,,395.1503884,20474.87686
Kiribati,5.816994539,5.981654466,8.530029137,11.85053436,13.90468834,18.86303747,25.53611674,24.79520035,19.74489476,18.45484595,15.74591351,9.275752501,4.338657299,1.115002645,0.192291188,,6.124779155,184.1456132
Kuwait,7.554211339,16.99990435,24.14424498,36.61577847,49.41312065,51.61668689,51.26251065,67.55461525,69.8386385,84.4776322,108.6950024,154.7048826,164.6534145,81.91902324,41.59386616,,12.15648799,1011.043532
Kyrgyzstan,19.04951171,33.03062732,60.98058454,116.6378347,206.0790041,325.606634,539.1188599,620.2903013,638.1283255,360.8241913,712.7374048,590.9233428,457.4572504,201.9865808,49.22460539,,18.91616461,4932.075059
Lao People's Democratic Republic,60.27102442,93.51889728,149.0208278,247.9381721,369.6254005,564.7114123,721.8056257,852.3584733,921.8410417,967.0349585,994.7644707,837.4815788,486.4050997,209.8902605,60.66490915,,140.0792603,7537.332152
Latvia,1.580848071,4.811349281,9.285144934,20.22222411,39.45247841,77.74795988,155.9078411,244.9181107,389.606485,517.5683431,1006.767121,1167.734768,1191.609509,696.9889662,191.676884,,1.57761987,5715.878033
Lebanon,10.95216666,12.41495659,17.29783409,24.24608092,32.45962676,48.90622226,67.73428311,96.74303227,147.0315716,257.9769607,408.260006,524.1200168,460.5973884,240.2602601,66.98145858,,13.50605275,2415.981865
Lesotho,13.12225966,20.12092725,36.03151011,56.86141993,92.29219199,144.032126,193.7031801,309.1097243,358.7573696,336.6562367,324.7456436,266.9916148,151.3587668,56.02904512,14.19642073,,25.83622604,2374.008437
Liberia,25.42128268,34.07412115,46.37501543,99.8378042,109.5213711,155.340604,157.1963831,200.9566126,202.9020604,212.1382732,276.5663396,252.2513034,170.7837316,91.73603559,29.52529019,,86.6802328,2064.626228
Libya,46.24857028,62.75287177,94.42560505,128.4167214,174.9814634,180.6489805,207.9881239,266.8760988,339.4121752,430.8436331,583.5413234,523.9916823,461.1209077,232.2930822,129.0150108,,114.068402,3862.55625
Lithuania,3.151434159,7.455017159,14.54659905,28.977404,53.69371418,87.68595502,163.2745607,251.4301076,393.6496371,527.67033,882.1297591,1153.928557,1182.402612,629.0387795,137.0086585,,2.043077365,5516.043125
Luxembourg,0.474195466,0.799899073,1.2834587,1.875206455,3.455394038,5.043836367,7.328702706,10.10866319,16.84700707,26.80931165,48.7705067,78.10185726,91.12154716,68.31725916,34.89194832,,0.578643271,395.2287933
Madagascar,330.1701769,428.7903495,624.5976338,1015.131882,1324.624226,1799.107929,2094.286531,2457.016152,2435.727551,2301.414499,2055.324957,1500.871077,732.2074366,306.9436781,83.77858361,,763.9411966,19489.99266
Malawi,81.4881979,103.3039853,145.6816965,265.5931436,330.4729327,436.1875995,548.7159458,873.2787618,1095.66473,1216.459156,1175.889388,906.5522459,490.2022076,293.060178,92.71748405,,238.7722259,8055.267652
Malaysia,112.7631781,205.4053741,316.3468976,440.4906872,727.5340148,1162.893168,1692.053096,2290.94939,2825.890543,3646.112474,3419.768141,3089.209687,1944.415383,1095.343923,236.3398933,,208.214306,23205.51585
Maldives,1.966539238,3.228923569,3.734778488,4.20145914,5.595891097,7.246980182,9.371303178,11.7998088,13.29338446,15.7920119,25.32680493,36.44150428,27.96761893,10.56377808,3.130524259,,3.098694252,179.6613105
Mali,115.9031987,146.6006668,194.7665373,291.9681189,378.4101857,595.1157131,679.5701798,951.6673053,1046.850323,1282.634667,1354.220325,1189.391613,784.6525712,396.9666117,116.7496951,,940.8203677,9525.467711
Malta,0.49460907,0.666325569,1.057733496,1.497790231,2.050736553,3.203730124,6.190407496,11.1636424,22.17673241,40.2377465,49.13804032,82.16562169,80.16723259,55.08409047,27.5319206,,0.607904073,382.8263595
Marshall Islands,1.52267283,1.957333806,3.190258335,4.051394414,4.829701295,6.143574236,7.53500389,9.126704685,8.695558598,6.948999536,5.156927444,3.445379625,2.059494329,0.660234261,0.157458438,,1.528103442,65.48069572
Mauritania,14.67636211,18.64803626,26.01364307,48.9538895,63.7023029,103.5333165,131.3832389,174.5915078,197.1772307,228.6198097,262.1347418,250.4776485,176.2536687,91.95686309,33.4367638,,48.60057033,1821.559023
Mauritius,3.986872663,6.75646819,15.28809439,23.60304756,37.23551676,59.185528,71.79538046,98.195636,117.4090442,131.7794787,146.7339034,152.6197165,132.745816,80.57924933,44.51130206,,4.682257074,1122.425054
Mexico,237.6819222,310.9382524,476.930443,768.6679435,1104.405902,1561.542876,2049.712816,2640.680152,3192.945403,4068.965356,5156.515058,5866.131196,5200.357998,3266.50927,1459.524996,,615.2301624,37361.50958
Micronesia (Federated States of),2.92233961,3.256794623,4.369146608,6.81541964,10.13064562,13.14635454,18.67770682,20.63957341,16.34227121,12.43670516,12.07017079,11.13635989,7.147135086,2.151912421,0.444790004,,3.095486114,141.6873254
Monaco,0.033388973,0.051046012,0.096249678,0.168273751,0.31615718,0.530513683,0.751185286,1.242487691,2.097046706,4.656096647,6.660611999,9.554497679,13.54409901,11.41434091,7.097132152,,0.035320925,58.21312736
Mongolia,30.16563646,56.22658908,109.5263823,225.4441294,406.7329916,623.3625833,726.0356188,640.6289947,473.7346136,473.5292235,462.4106943,453.0944334,282.9420111,74.09548316,5.145017139,,35.24166483,5043.074402
Montenegro,1.533215396,2.527659053,4.901111603,8.816707596,15.15914874,36.96317121,68.43870705,120.2981845,205.1349744,238.5558337,454.368592,525.8790027,383.9887247,145.7207319,39.34810302,,1.485864946,2251.633868
Morocco,156.2090521,229.4081071,381.0595471,683.187564,1014.804507,1668.372601,2580.631673,3548.969622,3996.031436,4724.830015,5812.174243,5846.679557,4291.121458,2160.461587,739.6793739,,354.8533353,37833.62034
Mozambique,133.039305,200.3003736,333.539788,766.1255582,1087.662284,1528.125388,1958.559376,2672.19523,3165.756637,2877.152551,2769.758044,1848.877729,743.5670838,373.8955629,123.314978,,366.3881265,20581.86989
Myanmar,756.1713004,934.3778109,1420.006207,2332.359208,3519.624884,5861.957664,7471.189772,9981.141348,10946.14833,11908.28166,12323.57397,12333.423,8812.278154,3663.954295,1057.801415,,1825.256033,93322.28903
