PTB,95% UI,
2.725677441,1.232047729,6.008757322
2.728147548,1.232212761,6.019308427
2.730613537,1.232377258,6.029851328
2.733075428,1.232541226,6.040386074
2.735533242,1.232704668,6.050912711
2.737986998,1.232867588,6.062650678
2.740436716,1.23302999,6.074587659
2.742882417,1.233191878,6.086512591
2.74532412,1.233353256,6.098425507
2.747761845,1.233514129,6.110299685
2.750195612,1.233674499,6.1221242
2.75262544,1.233834371,6.133936571
2.755051348,1.233993748,6.145736833
2.757473356,1.234152635,6.157525022
2.759891482,1.234311035,6.169301175
2.762305747,1.234468952,6.181065328
2.764716168,1.234626389,6.192817518
2.767122765,1.234783349,6.204557782
2.769525556,1.234939838,6.216286158
2.77192456,1.235095857,6.228002682
2.774319795,1.235251411,6.239707393
2.776711281,1.235406503,6.251400328
2.779099034,1.235561136,6.263081525
2.781483074,1.235715314,6.274751022
2.783863418,1.23586904,6.286408858
2.786240085,1.236022317,6.29805507
2.788613092,1.236175149,6.30749621
2.790982457,1.236327539,6.316550718
2.793348198,1.236479491,6.325585673
2.795710333,1.236631006,6.334601163
2.798068878,1.236782089,6.343597277
2.800423851,1.236932743,6.352574101
2.80277527,1.23708297,6.361531724
2.805123151,1.237232774,6.370470234
2.807467513,1.237382158,6.379389717
2.809808371,1.237531124,6.388290262
2.812145742,1.237679677,6.397171956
2.814479644,1.237827817,6.406034885
2.816810093,1.23797555,6.414879136
2.819137106,1.238122876,6.423704797
2.821460699,1.2382698,6.432511954
2.823780888,1.238416324,6.441300694
2.82609769,1.238562451,6.450071102
2.828411121,1.238708183,6.458823265
2.830721197,1.238853523,6.467557269
2.833027934,1.238998475,6.476273199
2.835331348,1.23914304,6.485185976
2.837631456,1.239287221,6.495403972
2.839928271,1.239431022,6.505615649
2.842221811,1.239574443,6.515821041
2.844512091,1.239717489,6.52602018
2.846799125,1.239860161,6.536213102
2.84908293,1.240002463,6.546399839
2.851363521,1.240144396,6.556580423
2.853640913,1.240306612,6.566754888
2.855915122,1.240480932,6.576923265
2.858186161,1.240654925,6.587085587
2.860454046,1.240828594,6.597241886
2.862718791,1.241001939,6.607392194
2.864980413,1.241174961,6.617536541
2.867238924,1.241347663,6.627674959
2.86949434,1.241520045,6.637807479
2.871746675,1.241692108,6.647934131
2.873995944,1.241863854,6.658054946
2.87624216,1.242035284,6.668169953
2.878485338,1.242206399,6.678279183
2.880725493,1.242377201,6.688382666
2.882962638,1.24254769,6.69848043
2.885196786,1.242717868,6.708572505
2.887427953,1.242887737,6.71865892
2.889656151,1.243057296,6.728739703
2.891881395,1.243226548,6.738814884
2.894103698,1.243395494,6.748884489
2.896323074,1.243564134,6.758948548
2.898539535,1.243732471,6.769007088
2.900753096,1.243900504,6.779060137
2.90296377,1.244068236,6.789107721
2.905171569,1.244235667,6.799149869
2.907376507,1.244402799,6.809186606
2.909578598,1.244569633,6.81921796
2.911777854,1.244736169,6.829243958
2.913974287,1.24490241,6.839264624
2.916167911,1.245068355,6.849279986
2.918358739,1.245234007,6.859290069
2.920546783,1.245399366,6.869294899
2.922732055,1.245564434,6.879294502
2.924914569,1.245729211,6.889288901
2.927094336,1.245893698,6.899278124
2.92927137,1.246057897,6.909262193
2.931445681,1.246221809,6.919241135
2.933617283,1.246386127,6.929214972
2.935786188,1.246550291,6.93918373
2.937952407,1.246714171,6.949147433
2.940115953,1.246877769,6.959106104
2.942276838,1.247041084,6.969059767
2.944435073,1.247204119,6.979008445
2.94659067,1.247366874,6.988952162
2.94874364,1.24752935,6.99889094
2.950893997,1.247691548,7.008824803
2.95304175,1.24785347,7.018753774
2.955186911,1.248015115,7.028677873
2.957329493,1.248176486,7.038597125
2.959469506,1.248337582,7.048511551
2.961606961,1.248498406,7.058421173
2.96374187,1.248658958,7.068326013
2.965874243,1.248819238,7.078226092
2.968004093,1.248979249,7.088121432
2.970131429,1.249138991,7.098012055
2.972256263,1.249298464,7.10789798
2.974378606,1.24945767,7.11777923
2.976498469,1.24961661,7.127655824
2.978615861,1.249775284,7.137527784
2.980730794,1.249933694,7.14739513
2.982843279,1.250091841,7.157257882
2.984953326,1.250249725,7.16711606
2.987060945,1.250407347,7.176969684
2.989166147,1.250564708,7.186818774
2.991268942,1.25072181,7.196663349
2.993369341,1.250878652,7.20650343
2.995467353,1.251035237,7.216339034
2.997562989,1.251191564,7.226170182
2.999656259,1.251347634,7.235996892
3.001747174,1.25150345,7.245819183
3.003835741,1.25165901,7.255637074
3.005921973,1.251814317,7.265450583
3.008005879,1.251969371,7.275259729
3.010087468,1.252124173,7.28506453
3.01216675,1.252278724,7.294865003
3.014243735,1.252433025,7.304661168
3.016318432,1.252587076,7.314453041
3.018390852,1.252740878,7.324240641
3.020461003,1.252894433,7.334023985
3.022528895,1.25304774,7.34380309
3.024594537,1.253200802,7.353577973
3.026657939,1.253353618,7.363348652
3.02871911,1.25350619,7.373115144
3.030778059,1.253658518,7.382877464
3.032834795,1.253810603,7.392635631
3.034889327,1.253962446,7.402389661
3.036941665,1.254114047,7.41213957
3.038991818,1.254265409,7.421885374
3.041039793,1.25441653,7.431627089
3.043085601,1.254567413,7.441364733
3.04512925,1.254718057,7.451098319
3.047170748,1.254868465,7.460827865
3.049210106,1.255018635,7.470553386
3.05124733,1.25516857,7.480274898
3.05328243,1.25531827,7.489992415
3.055315414,1.255467736,7.499705954
3.057346291,1.255616968,7.509415529
3.059375069,1.255765968,7.519121156
3.061401757,1.255914735,7.528822849
3.063426364,1.256063271,7.538520623
3.065448896,1.25618525,7.548214493
3.067469363,1.256287567,7.557904474
3.069487773,1.256389717,7.56759058
3.071504133,1.2564917,7.577272826
3.073518453,1.256593517,7.586951225
3.07553074,1.256695169,7.596625792
3.077541002,1.256796656,7.606296541
3.079549247,1.256897978,7.615963486
3.081555483,1.256999136,7.62562664
3.083559717,1.257100131,7.635286018
3.085561959,1.257200963,7.644941633
3.087562215,1.257301633,7.654593499
3.089560492,1.257402142,7.664241628
3.0915568,1.257502489,7.673886035
3.093551145,1.257602676,7.683526732
3.095543535,1.257702702,7.693163733
3.097533978,1.257802569,7.70279705
3.09952248,1.257902277,7.712426697
3.101509051,1.258001826,7.722052686
3.103493696,1.258101217,7.73167503
3.105476423,1.258200451,7.741293742
3.10745724,1.258299528,7.750908833
3.109436153,1.258398448,7.760520318
