Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Israel,0.41027479,0.67837309,1.281235172,3.17836531,7.246584598,16.87780058,33.56261222,62.70010563,106.2225217,143.0030077,194.7292413,241.6726099,257.4815395,170.6319874,77.12365526,,1.29578694,1316.799914
Italy,3.421248475,5.204780869,10.62978135,23.59030792,51.10681374,116.3050667,222.2114456,429.2198563,887.4118996,1553.288744,2955.127051,4535.691672,5681.803827,3955.57393,1430.327808,,6.919105578,21860.91423
Jamaica,0.537910655,0.664609679,1.260948994,2.210193882,4.437146024,8.65947051,18.03465032,24.40208104,36.0473145,58.05719822,63.47384464,60.16509875,47.9936432,28.6115092,22.01605651,,0.924289435,376.5716761
Japan,2.046673551,3.961451156,7.228750677,17.58928627,45.84944131,93.20769925,193.6013187,508.0267745,1382.825434,2194.918025,3450.354022,5325.797233,6254.384831,4012.077886,2287.87242,,4.046465959,25779.74125
Jordan,0.832823162,1.556136692,1.783307725,3.688350448,7.573220673,13.70424859,20.39658543,30.26285244,48.52576496,51.49235051,68.69730893,49.9772742,27.88320786,13.14223852,4.869511671,,2.354655815,344.3851818
Kazakhstan,16.61341549,27.22481083,46.63379252,68.69058133,119.0089745,216.5821236,427.2076011,709.422906,1053.145318,855.9801267,1595.789415,1070.375898,669.0659822,258.4235734,42.80385961,,13.75576268,7176.968378
Kenya,14.15682803,24.23919776,35.0745438,52.16315061,89.29604594,143.4593319,257.9845671,395.2491839,497.6533362,647.6579674,591.3866132,500.0498381,238.4803903,100.9778691,23.57979336,,34.51007455,3611.408657
Kiribati,0.161556906,0.264428706,0.286856432,0.452198745,0.647999854,1.349593086,1.759455762,2.655170442,2.476915063,2.432512859,2.428579814,1.54791353,0.708013088,0.228794682,0.036817573,,0.302114615,17.43680654
Kuwait,0.347873994,0.633602774,0.581012951,0.856862159,1.482986622,2.387126237,3.833930358,5.791371337,8.001334267,9.356845627,12.53521302,20.46422697,17.3851568,9.090346419,4.293056354,,0.432432738,97.04094589
Kyrgyzstan,4.705887984,6.736575547,9.175920099,14.89336168,22.32420785,37.15738955,66.33723653,92.31865673,122.8224449,82.7722641,197.8592154,204.5797718,193.8617201,76.49239813,17.51185987,,3.608898704,1149.54891
Lao People's Democratic Republic,5.346183098,5.748512599,8.180224777,13.05841113,21.12487478,40.85738078,64.93367039,113.1695272,148.9530505,190.6034858,200.1127151,182.101485,109.9035958,43.44995738,12.5560971,,8.955550695,1160.099171
Latvia,0.089386643,0.253198243,0.343872336,0.837042473,1.695161067,4.623940613,10.623481,18.41570553,27.95814997,34.30843188,53.85884095,53.2960379,50.84478981,22.74195976,8.476753279,,0.109260373,288.3667515
Lebanon,1.681340066,2.175689065,2.628425773,3.584158031,5.962983289,10.41731869,16.54682168,26.91548669,46.20575516,72.50293211,97.63001246,111.2671863,91.86992677,42.45348244,12.3298528,,2.451879402,544.1713713
Lesotho,1.02852164,1.393338912,2.464805527,4.675388346,9.728132896,20.058856,35.70590462,49.77261729,72.78979265,87.91124931,75.81106249,54.37971182,26.07154626,8.700221089,2.004456649,,1.833485593,452.4956055
Liberia,1.161782561,1.703325659,1.599222761,2.473535843,4.314260078,8.265135555,8.310149136,13.92484934,22.18411611,24.90850358,30.65814044,25.70014195,17.02339554,9.446208889,2.707098219,,2.450012483,174.3798657
Libya,2.105645683,3.898634668,5.516561346,8.137111501,12.39200859,15.97583482,21.94364041,30.74677631,42.67382833,54.8509662,74.03706758,66.28250654,59.53462887,29.38891719,16.45153619,,3.940103953,443.9356642
Lithuania,0.15434238,0.47001974,0.632149365,1.729991994,3.845833941,9.180520864,21.09705913,39.61283878,57.66302904,72.32632419,109.0166382,119.5575281,106.4044454,42.73313972,8.039379384,,0.130501681,592.4632402
Luxembourg,0.058942495,0.083340915,0.138058984,0.271418125,0.669076848,1.588575351,2.997171014,5.428397096,10.17802231,15.23838585,23.02731907,29.18947169,31.90644396,18.34852618,8.246809253,,0.091039182,147.3699591
Madagascar,18.1139599,24.27588132,29.41575363,31.95311792,45.73098723,87.74905215,152.1889094,242.3040232,275.9797547,315.2589428,282.7068269,227.7181962,124.5071198,57.91626455,12.16090543,,43.57462827,1927.979695
Malawi,2.90438104,4.668928187,6.509082016,9.966895231,18.4144259,27.90933064,52.50614979,97.67652074,142.7019973,188.4062495,159.1396588,124.5774127,61.07301669,28.40265531,5.979259804,,10.43487916,930.8359637
