DM,95% UI,
1.393926336,1.206102962,1.765218595
1.394116435,1.206102885,1.766486045
1.394306534,1.206102809,1.767753493
1.394496633,1.206102732,1.769017683
1.394686732,1.206102656,1.770281873
1.394876831,1.20610258,1.771546062
1.39506693,1.206102503,1.772810252
1.395257029,1.206102427,1.774074441
1.395447128,1.206102351,1.77533863
1.395637227,1.206102275,1.776602819
1.395827326,1.206102198,1.777867008
1.396017426,1.206102122,1.779131197
1.396207525,1.206102046,1.780395385
1.396397624,1.20610197,1.781313318
1.396587723,1.206101894,1.782231251
1.396777822,1.206101817,1.783149184
1.396967921,1.206101741,1.784067117
1.39715802,1.206101665,1.784985049
1.397348119,1.206101589,1.785902982
1.397538218,1.206101513,1.786820914
1.397728317,1.206101437,1.787738847
1.397918416,1.206101361,1.788656779
1.398108516,1.206101285,1.789574711
1.398298615,1.206101209,1.790387186
1.398488714,1.206101133,1.79119966
1.398678813,1.206101057,1.792012135
1.398868912,1.206100981,1.792824609
1.399059011,1.206100905,1.793637083
1.39924911,1.206100829,1.794449557
1.399439209,1.206100753,1.795262032
1.399629308,1.206100677,1.796074506
1.399819407,1.206100601,1.79688698
1.400009506,1.206100525,1.797699454
1.400199605,1.20610045,1.798814888
1.400389705,1.206100374,1.799930322
1.400579804,1.206100298,1.801045756
1.400769903,1.206100222,1.80216119
1.400960002,1.206100146,1.803276624
1.401150101,1.206100071,1.804392058
1.4013402,1.206099995,1.805507492
1.401530299,1.206099919,1.806622926
1.401720398,1.206099844,1.807738359
1.401910497,1.206099768,1.808853793
1.402100596,1.206099692,1.809991513
1.402290695,1.206099617,1.811129234
1.402480795,1.206099541,1.812266954
1.402670894,1.206099465,1.813404675
1.402860993,1.20609939,1.814542395
1.403051092,1.206099314,1.815680115
1.403241191,1.206099239,1.816817835
1.40343129,1.206099163,1.817955555
1.403621389,1.206099088,1.819093275
1.403811488,1.206099012,1.820230995
1.404001587,1.206098937,1.821343019
1.404191686,1.206098861,1.822455043
1.404381785,1.206098786,1.823567067
1.404571885,1.20609871,1.824679091
1.404761984,1.206098635,1.825791115
1.404952083,1.20609856,1.826903139
1.405142182,1.206098484,1.828015163
1.405332281,1.206098409,1.829127186
1.40552238,1.206098334,1.83023921
1.405712479,1.206098258,1.831351233
1.405902578,1.206098183,1.832327937
1.406092677,1.206098108,1.833304641
1.406282776,1.206098032,1.834281344
1.406472875,1.206097957,1.835258048
1.406662975,1.206097882,1.836234752
1.406853074,1.206097807,1.837211455
1.407043173,1.206097732,1.838188158
1.407233272,1.206097656,1.839164862
1.407423371,1.206097581,1.840141565
1.40761347,1.206097506,1.841118268
1.407803569,1.206097431,1.842094971
1.407993668,1.206097356,1.843071674
1.408183767,1.206097281,1.844048377
1.408373866,1.206097206,1.84502508
1.408563965,1.206097131,1.846001782
1.408754065,1.206097056,1.846978485
1.408944164,1.206096981,1.847955188
1.409134263,1.206096906,1.84893189
1.409324362,1.206096831,1.849908593
1.409514461,1.206096756,1.850885295
1.40970456,1.206096681,1.851861997
1.409894659,1.206096606,1.852838699
1.410084758,1.206096531,1.853815401
1.410274857,1.206096456,1.854792103
1.410464956,1.206096381,1.855768805
1.410655055,1.206096306,1.856745507
1.410845155,1.206096232,1.857722209
1.411035254,1.206096157,1.858698911
1.411225353,1.206096082,1.859675612
1.411415452,1.206096007,1.860652314
1.411605551,1.206095932,1.861629015
1.41179565,1.206095858,1.862605717
1.411985749,1.206095783,1.863582418
1.412175848,1.206095708,1.864559119
1.412365947,1.206095634,1.86553582
1.412556046,1.206095559,1.866512521
1.412746145,1.206095484,1.867489222
1.412936245,1.20609541,1.868465923
1.413126344,1.206095335,1.869442624
1.413316443,1.20609526,1.870419325
1.413506542,1.206095186,1.871396025
1.413696641,1.206095111,1.872372726
1.41388674,1.206095037,1.873349427
1.414076839,1.206094962,1.874326127
1.414266938,1.206094888,1.875302827
1.414457037,1.206094813,1.876279528
1.414647136,1.206094739,1.877256228
1.414837235,1.206094664,1.878232928
1.415027334,1.20609459,1.879209628
1.415217434,1.206094515,1.880186328
1.415407533,1.206094441,1.881163028
1.415597632,1.206094367,1.882139728
1.415787731,1.206094292,1.883116427
1.41597783,1.206094218,1.884093127
1.416167929,1.206094143,1.885069827
1.416358028,1.206094069,1.886046526
1.416548127,1.206093995,1.887023225
1.416738226,1.206093921,1.887999925
1.416928325,1.206093846,1.888976624
1.417118424,1.206093772,1.889953323
1.417308524,1.206093698,1.891030068
1.417498623,1.206093624,1.892106813
1.417688722,1.206093549,1.893183557
1.417878821,1.206093475,1.894260302
1.41806892,1.206093401,1.895337046
1.418259019,1.206093327,1.89641379
1.418449118,1.206093253,1.897490535
1.418639217,1.206093179,1.898567279
1.418829316,1.206093105,1.899644023
1.419019415,1.206093031,1.900720767
1.419209514,1.206092956,1.901928082
1.419399614,1.206092882,1.903135397
1.419589713,1.206092808,1.904342712
1.419779812,1.206092734,1.905550026
1.419969911,1.20609266,1.906757341
1.42016001,1.206092586,1.907964655
1.420350109,1.206092512,1.90917197
1.420540208,1.206092439,1.910379284
1.420730307,1.206092365,1.911586598
1.420920406,1.206092291,1.912793912
1.421110505,1.206092217,1.914001226
1.421300604,1.206092143,1.91520854
1.421490704,1.206092069,1.916415854
1.421680803,1.206091995,1.917623168
1.421870902,1.206091921,1.918830481
1.422061001,1.206091848,1.920037795
1.4222511,1.206091774,1.921245108
1.422441199,1.2060917,1.922452422
1.422631298,1.206091626,1.923659735
1.422821397,1.206091553,1.924867048
1.423011496,1.206091479,1.926074361
1.423201595,1.206091405,1.927281674
1.423391694,1.206091332,1.928488987
1.423581794,1.206091258,1.929696299
1.423771893,1.206091184,1.930903612
1.423961992,1.206091111,1.932110924
1.424152091,1.206091037,1.933318237
1.42434219,1.206090963,1.934525549
1.424532289,1.20609089,1.935732861
1.424722388,1.206090816,1.936940173
1.424912487,1.206090743,1.938147485
1.425102586,1.206090669,1.939354797
1.425292685,1.206090596,1.940562109
1.425482784,1.206090522,1.94176942
1.425672884,1.206090449,1.942976732
1.425862983,1.206090375,1.944184043
1.426053082,1.206090302,1.945391355
