DM,95% UI,
6.441543577,2.114268271,17.71636607
6.450731991,2.115110515,17.76329271
6.459910501,2.115951135,17.81021616
6.469079166,2.116790137,17.85713654
6.478238049,2.117627528,17.90405394
6.48738721,2.118463315,17.95096848
6.496526707,2.119297504,17.99788026
6.505656602,2.120130103,18.04478937
6.514776951,2.120961119,18.09169593
6.523887815,2.121790556,18.13860003
6.532989251,2.122618424,18.18550178
6.542081316,2.123444727,18.23237104
6.551164068,2.124269472,18.27905398
6.560237563,2.125092667,18.32573411
6.569301858,2.125914317,18.37241153
6.578357008,2.126734428,18.41908636
6.587403068,2.127553007,18.46575869
6.596440095,2.128370061,18.51242862
6.605468141,2.129185595,18.55909626
6.614487262,2.129999616,18.60081254
6.623497511,2.130812129,18.63964187
6.632498941,2.131623142,18.67844372
6.641491606,2.132432661,18.71721827
6.650475557,2.13324069,18.75596572
6.659450846,2.134047237,18.79468627
6.668417526,2.134852306,18.83338009
6.677375647,2.135655906,18.87204739
6.686325261,2.13645804,18.91068835
6.695266417,2.137258715,18.94930314
6.704199166,2.138057937,18.98789197
6.713123557,2.138855712,19.02645502
6.72203964,2.139652045,19.06499246
6.730947464,2.140446943,19.10350448
6.739847077,2.14124041,19.14199126
6.748738527,2.142032453,19.18045298
6.757621862,2.142823077,19.21888981
6.766497129,2.143612287,19.25730194
6.775364376,2.14440009,19.29568954
6.784223648,2.145186491,19.33405278
6.793074993,2.145971495,19.37239184
6.801918455,2.146755108,19.41070689
6.810754082,2.147537336,19.4489981
6.819581916,2.148318182,19.48726565
6.828402005,2.149097654,19.52550969
6.837214391,2.149875756,19.5637304
6.84601912,2.150652494,19.60192794
6.854816235,2.151427873,19.64010248
6.863605779,2.152201897,19.67825418
6.872387795,2.152974573,19.72238877
6.881162326,2.153745906,19.76877971
6.889929415,2.1545159,19.81517256
6.898689104,2.155284561,19.86156739
6.907441433,2.156051893,19.90796428
6.916186446,2.156817903,19.95436331
6.924924182,2.157582595,20.00076456
6.933654683,2.158345973,20.0471681
6.942377989,2.159108043,20.09357401
6.95109414,2.15986881,20.13998237
6.959803175,2.160628279,20.18639326
6.968505135,2.161386454,20.23280674
6.977200059,2.162143341,20.27922289
6.985887985,2.162898944,20.32564179
6.994568951,2.163653268,20.37206351
7.003242997,2.164406318,20.41848812
7.01191016,2.165158098,20.46491569
7.020570478,2.165908614,20.5113463
7.029223987,2.166657869,20.55778001
7.037870726,2.167405869,20.60421691
7.046510731,2.168152619,20.65065705
7.055144037,2.168898122,20.6971005
7.063770683,2.169642383,20.74354735
7.072390702,2.170385408,20.78999764
7.081004132,2.1711272,20.83645146
7.089611007,2.171867764,20.88290887
7.098211362,2.172607105,20.92936993
7.106805232,2.173345226,20.97583472
7.115392652,2.174082133,21.02230329
7.123973655,2.17481783,21.06877571
7.132548277,2.17555232,21.11525206
7.141116549,2.176285609,21.16173238
7.149678507,2.177017701,21.20821675
7.158234182,2.1777486,21.25470523
7.166783609,2.178478311,21.30119787
7.175326819,2.179206837,21.34769475
7.183863844,2.179934183,21.39419592
7.192394718,2.180660353,21.44070144
7.200919472,2.181385351,21.48721138
7.209438137,2.182109182,21.5337258
7.217950745,2.182831849,21.58024474
7.226457327,2.183553357,21.62676828
7.234957914,2.18427371,21.67329646
7.243452536,2.184992912,21.71982936
7.251941224,2.185710966,21.76636702
7.260424008,2.186427878,21.8129095
7.268900919,2.18714365,21.85945685
7.277371985,2.187858288,21.90600914
7.285837236,2.188571794,21.95256642
7.294296701,2.189284173,21.99912874
7.30275041,2.189995429,22.04569615
7.31119839,2.190705565,22.09226872
7.319640672,2.191414586,22.13884648
7.328077282,2.192122496,22.18542951
7.33650825,2.192829297,22.23201783
7.344933602,2.193534995,22.27861152
7.353353368,2.194239592,22.32521062
7.361767573,2.194943093,22.37181517
7.370176246,2.195645502,22.41842524
7.378579413,2.196346822,22.46504087
7.386977101,2.197047056,22.5116621
7.395369337,2.197746209,22.55828899
7.403756147,2.198444284,22.60492159
7.412137558,2.199141285,22.65146416
7.420513595,2.199837216,22.69795549
7.428884284,2.200532079,22.7444523
7.437249651,2.20122588,22.79095464
7.445609722,2.20191862,22.83746254
7.453964521,2.202610305,22.88397606
7.462314073,2.203300937,22.93049524
7.470658404,2.20399052,22.97702013
7.478997537,2.204679057,23.02355076
7.487331498,2.205366552,23.07008719
7.495660311,2.206053009,23.11662946
7.503983999,2.206738431,23.1631776
7.512302587,2.207424668,23.20973167
7.520616098,2.208112681,23.25629171
7.528924556,2.208799665,23.30285776
7.537227984,2.209485623,23.34942985
7.545526406,2.210170557,23.39600803
7.553819844,2.210854472,23.44259235
7.562108321,2.211537371,23.48918283
7.57039186,2.212219257,23.53577953
7.578670483,2.212900134,23.58238247
7.586944212,2.213580004,23.6289917
7.595213071,2.214258871,23.67560726
7.60347708,2.214936739,23.72222919
7.611736262,2.21561361,23.76885751
7.619990638,2.216289488,23.81549228
7.62824023,2.216964376,23.86213352
7.636485058,2.217638277,23.90878127
7.644725145,2.218311194,23.95543557
7.652960511,2.218983131,24.00209645
7.661191176,2.219654091,24.04876395
7.669417163,2.220324076,24.0954381
7.677638491,2.22099309,24.14211894
7.68585518,2.221661137,24.1888065
7.694067251,2.222328218,24.23550082
7.702274724,2.222994338,24.28220192
7.710477619,2.223659499,24.32890984
7.718675955,2.224323704,24.37562462
7.726869753,2.224986957,24.42234628
7.735059031,2.22564926,24.46907485
7.74324381,2.226310616,24.51581037
7.751424108,2.226971028,24.56255287
7.759599944,2.2276305,24.60930238
7.767771338,2.228289034,24.65605892
7.775938308,2.228946633,24.70282253
7.784100872,2.2296033,24.74959324
7.79225905,2.230259039,24.79592936
7.80041286,2.230913851,24.83670922
7.808562319,2.23156774,24.87748306
7.816707446,2.232220708,24.91825092
7.82484826,2.232872759,24.95901286
7.832984777,2.233523896,24.99976892
7.841117016,2.234174121,25.04051915
7.849244994,2.234823436,25.08126362
7.857368729,2.235471846,25.12200235
7.865488238,2.236119352,25.1627354
7.873603538,2.236765957,25.20346283
7.881714646,2.237411665,25.24418467
7.88982158,2.238056477,25.28490097
7.897924356,2.238700397,25.32561179
7.906022991,2.239351643,25.36631716
7.914117501,2.240121925,25.40701713
7.922207904,2.240891206,25.44771176
7.930294214,2.24165949,25.48840107
7.93837645,2.242426778,25.52908512
