Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Guinea-Bissau,0,0,0.092745378,0.122601725,0.244302945,0.544003531,1.591281212,1.933919353,2.627385265,4.916317457,9.024026637,10.96812575,14.08378439,15.89992366,14.4159057,9.387168081,4.54172564,1.719366286,0.417632781,0.080283008,,92.15084875,92.6104988
Guyana,0,0,0.012569419,0.07141108,0.120823318,0.174328141,0.386004873,0.792772609,1.803930415,3.354507184,5.663686838,7.592501561,8.887190374,8.746341759,6.962992976,5.26116739,3.1596308,1.525581882,0.678122528,0.164428447,,55.15318778,55.35799159
Haiti,0,0,0.424586004,1.467538737,1.678140089,2.680918683,7.085758243,13.72639232,27.14278093,46.7289025,73.6140036,99.92908848,125.1865602,129.7791398,108.1773013,78.2680824,49.05651297,22.82845029,6.517795724,1.224653276,,791.9463408,795.5166056
Honduras,0,0,0.248923623,1.050016618,2.110550996,3.20801881,9.926273616,14.9878125,32.42900122,67.43274001,105.3038504,149.6154116,203.3102128,227.1824134,225.3551538,172.5673073,106.6687322,54.51476075,18.19399319,4.847222256,,1395.542904,1398.952395
Hungary,0,0,0.117748822,0.451973324,1.144073732,3.103412432,8.66045107,24.96738914,91.45075257,244.4548801,542.1404227,933.7363072,1607.218552,1818.717002,1452.68454,1093.077819,665.4922511,339.9399163,117.4651468,27.30081279,,8970.409655,8972.123451
Iceland,0,0,0.005431792,0.020066631,0.052276073,0.10808458,0.27119418,0.738495725,1.640074058,3.258134886,6.367976859,11.30392093,16.00859502,21.21254048,25.83933095,22.07253653,17.55325326,11.97932339,5.69514265,2.594442042,,146.6430455,146.72082
India,0,0,44.14400471,114.4089831,208.5659978,347.7744903,696.14734,1379.910724,2339.337,4275.654092,6903.814107,9574.883156,12230.90157,14447.38347,14547.15269,11338.64468,7173.588033,2711.946301,800.9742354,106.5925443,,88874.70444,89241.82342
Indonesia,0,0,8.851890232,62.18996984,95.16698609,150.2363858,258.6927703,561.2231474,1176.916374,2316.2959,4038.869329,6137.6433,8208.152874,8582.101733,7349.452072,5323.189526,3111.0201,1598.791864,390.3151239,68.31558018,,49271.21608,49437.42493
Iran (Islamic Republic of),0,0,5.936915399,17.37177308,27.25748324,43.03441048,105.1874585,166.0163228,228.567156,398.3716641,630.8308701,870.3943873,1198.830819,1195.104949,1127.569834,1096.210586,939.4465775,607.6555449,212.4608682,52.99558165,,8872.67703,8923.243201
Iraq,0,0,1.572115609,7.212755593,13.43703964,18.41177148,31.49795962,53.23941906,106.8103747,249.8679308,364.5330444,470.0754914,666.7651206,697.8013572,611.3778458,449.6327239,275.4221488,146.8938186,52.63524866,14.47305234,,4209.437307,4231.659218
