GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
51023,8.974736074867394,3.822415859885007,3.567736153703578,100.05078186679455,1.2642058231435804,10.439863472043013
51025,7.163105621023859,3.1204502526235194,3.9198787674522024,91.39203791583586,1.1090514150706716,7.719128079307389
51027,9.716074822605648,3.5684278643600513,3.6771481825349195,116.40694171442978,1.8285923089218288,12.624462655613671
51029,8.319265422533203,3.4404598945750218,4.100561076837331,91.2437518137861,1.2158648696126682,8.373741498651423
51031,8.284542684379261,3.6298785048584117,4.033821133050792,102.69196702432737,1.3706057407067989,9.668114263360877
51033,7.725742391668921,3.9434970359565855,3.7244861900217714,88.52231119453688,1.2102321374270875,8.641869157403402
51035,8.855463636539291,3.755090128323806,4.792436439799726,100.74817854820036,1.230586165806544,9.120212142796799
51036,7.196493738019096,3.651470719741323,4.190496024469555,98.49466799870993,1.0633632502526051,8.20346853051671
51037,7.829050825689458,3.320741127932359,3.9530569213844955,93.90649620417362,1.3761080148837843,8.859533915428193
51041,7.512724000563478,4.152222685695684,4.938909298689068,117.24441576762602,1.368726755036827,10.171855656989395
51043,9.42784888477945,5.303486671656464,6.290267653795928,112.67529194236604,1.3876467745578307,11.284657750724078
51045,9.261013469065329,4.654965622407394,3.5752383532742624,121.69110563513983,1.456630535020244,13.741260650592348
51047,8.694100503350693,4.412173435517291,5.803951626751688,97.1889973680473,1.2728359565690346,9.544559586726951
51049,8.16618269794174,3.4756085392187877,4.806130279220021,96.1447140069226,1.2678973463423064,8.62534743843006
51051,9.564480428906931,3.5495131134777216,3.138847557981014,110.10586711730349,1.3251873662106475,9.693076142199118
51053,7.274573666517543,3.690610443888326,4.279417713091092,101.87082478727712,1.2620033532923387,8.828861179345504
51057,7.496222834063908,3.7411503120273406,3.7424973727922137,82.61279687221055,1.0109889767826485,7.620615382789838
51059,9.06089244026366,6.479343897689594,6.9753368451010065,180.0886006019632,2.206380872628049,16.718513963698342
51061,9.005071346906162,5.168316922222925,5.530088666349957,103.29431971863262,1.35160255832118,10.395607302073772
51063,8.67772501503675,3.903850568836966,4.143030965733548,102.82685329656135,1.2533539023627354,9.596255785650067
51065,8.33252486804972,3.728922746005698,4.375341091605303,103.21283088166658,1.338571756159071,9.280767651162082
51067,8.552200427679308,3.9275560375163696,4.116332884756832,103.51315564799842,1.4360030086049582,11.336519402740338
51069,9.571056871451983,5.062576850986633,7.021952530924387,177.63374352204633,1.6359701639169235,14.472439742600065
51071,9.203979788842913,3.7241012101136373,3.2689043874908266,102.06057675654756,1.1746498926024966,9.33908616597831
51073,6.635722842224743,3.1870887733518805,3.176128064813505,73.24236028869241,0.8875681430049026,6.857674681516233
51075,7.86642055270784,3.7441034027464406,4.410510772717521,104.65107926156834,1.3636865213105842,9.468733675302902
51077,8.942549644589826,3.7061693622083367,5.351672907854718,99.7768738313083,1.2104672948906592,8.829301556259843
51079,8.865558224370503,4.031117675331421,6.674489097895382,103.00882970538285,1.2547525794964276,9.527469359780655
51081,7.131302680911993,3.267213669907632,4.5366357076826755,132.22784689092498,1.1147851318185462,8.194135630773028
51083,7.731380418747179,3.3276568432824547,3.7813327282785494,94.42789584453595,1.3407471704336598,8.811287042200044
51085,7.534750332224734,4.059939030810244,4.802714797610038,114.7417303133632,1.389634886182008,10.410559095693262
51087,7.588398011226608,4.3964889395094,6.033597279818479,146.2586548686017,1.6498860230636871,12.614716764391881
51089,8.302709230659062,3.9970548743216763,4.474730323014158,179.8471458807617,1.7006821925210178,12.161661723260819
51091,9.277958775485834,3.5139969600398904,4.895543618936942,88.96255845610547,0.8798009089112071,7.2541150342818
